key,0,1
#,,
int32,str,str
0,"TEXT_MANFST205_00660_SEQ_00","Momodi has a mind to brief you on your task."
1,"TEXT_MANFST205_00660_SEQ_01","It would seem that a horde of hecatonchires has been wreaking havoc within Copperbell Mines. So that mining operations may resume, Papashan bids you subdue these hulking creatures. As part of your preparations for the mission, the stationmaster suggests that you speak with Painted Mesa, an employee of Amajina & Sons Mineral Concern."
2,"TEXT_MANFST205_00660_SEQ_02","You learn from Painted Mesa that Copperbell Mines were reopened after the Calamity in order to meet the burgeoning demand for building materials. Armed with this knowledge, make your way to the mines, and report to the Stone Torch who stands guard by the entrance."
3,"TEXT_MANFST205_00660_SEQ_03","You have received permission to enter the mines. Fight your way through the shadowy depths, and put down any hecatonchires you come upon."
4,"TEXT_MANFST205_00660_SEQ_04","You have succeeded in subduing the hecatonchires. Make your way back to the Quicksand, and report to Painted Mesa."
5,"TEXT_MANFST205_00660_SEQ_05","Your conversation with Painted Mesa is cut short by a shrill cry. Rushing to the origin of the noise, you see a woman being harrassed by thugs, and throw yourself in harm's way to protect her. Immediately thereafter, <If(Equal(PlayerParameter(70),1))>Y'shtola<Else/><If(Equal(PlayerParameter(70),2))>Yda and Papalymo<Else/><If(Equal(PlayerParameter(70),3))>Thancred<Else/>Hildibrand</If></If></If>, the <If(Equal(PlayerParameter(70),1))>mysterious scholar whom you had previously met, arrives<Else/><If(Equal(PlayerParameter(70),2))>mysterious scholars whom you had previously met, arrives<Else/><If(Equal(PlayerParameter(70),3))>mysterious scholar whom you had previously met, arrives<Else/>bumbling inspector of legend, arrives</If></If></If> on the scene. Praising your courage and heart, <If(Equal(PlayerParameter(70),1))>she reveals that she belongs<Else/><If(Equal(PlayerParameter(70),2))>the two reveal that they belong<Else/><If(Equal(PlayerParameter(70),3))>he reveals that he belongs<Else/>he reveals that he belongs</If></If></If> to an order called the Scions of the Seventh Dawn, and you receive an invitation to meet with its members. Who exactly are these Scions, and what is their agenda? Momodi may be able to shed some light on these questions."
6,"TEXT_MANFST205_00660_SEQ_06","In the course of your travels, you have crossed paths with myriad individuals, some of whom you have positively influenced. One such individual is the young conjurer Edda, who reveals that you have inspired her to embark upon a new journey as an adventurer. You sense that you, too, must soon embark upon a new journey of your own. Speak with Momodi again when you have resolved to take the first step."
7,"TEXT_MANFST205_00660_SEQ_07","dummy"
