key,0,1
#,,
int32,int32,byte
0,0,0
1,2,1
2,3,1
3,4,1
4,5,1
5,6,1
6,7,1
7,8,26
8,9,26
9,10,26
10,11,26
11,12,26
12,13,26
13,14,50
14,15,50
15,16,50
16,17,50
17,18,50
18,19,50
19,5594,1
20,5595,10
21,5596,20
22,5597,30
23,5598,40
24,5599,20
25,5600,40
26,5601,50
27,5602,50
28,5603,50
29,5816,46
30,5819,46
31,5817,46
32,5820,46
33,5818,46
34,5814,46
35,5815,46
36,5139,35
37,5138,34
38,5524,19
39,5143,44
40,5439,50
41,5134,31
42,5118,65
43,5135,33
44,5128,13
45,5168,39
46,5141,38
47,5144,37
48,5131,14
49,5491,24
50,5145,41
51,5129,18
52,5142,36
53,5263,46
54,5525,40
55,5132,17
56,5137,32
57,5136,33
58,5130,16
59,5121,65
60,5133,15
61,5140,45
62,5110,9
63,5458,49
64,5116,47
65,5113,25
66,5433,8
67,5124,10
68,5432,5
69,5465,19
70,5107,6
71,5115,43
72,5488,3
73,5111,14
74,5106,1
75,5119,80
76,5125,28
77,5114,34
78,5272,42
79,5273,65
80,5270,22
81,5526,40
82,5269,14
83,5231,30
84,5274,65
85,5528,26
86,5152,23
87,5518,12
88,5523,27
89,5228,13
90,5157,25
91,5158,65
92,5519,15
93,5229,20
94,5155,21
95,5268,11
96,5153,23
97,5154,24
98,5156,24
99,5527,29
100,5271,33
101,4842,41
102,4807,36
103,5402,9
104,5383,8
105,5050,2
106,4813,30
107,4806,21
108,5388,24
109,5385,12
110,5409,31
111,5390,32
112,4803,9
113,5352,10
114,4831,10
115,5351,6
116,4811,17
117,4828,4
118,5395,65
119,5562,35
120,4805,14
121,5359,29
122,5534,6
123,4844,42
124,4786,18
125,5535,23
126,4810,16
127,5391,40
128,5536,45
129,5396,5
130,5380,3
131,5498,2
132,5405,20
133,5386,19
134,5509,1
135,4809,7
136,5414,47
137,5393,46
138,5516,5
139,4793,38
140,4835,23
141,4790,32
142,5547,65
143,4788,27
144,4779,13
145,4804,13
146,5540,13
147,4829,11
148,5542,24
149,4834,16
150,4796,19
151,5560,12
152,4778,13
153,4845,41
154,4846,48
155,4822,26
156,4795,11
157,5538,11
158,4792,39
159,4819,25
160,4783,14
161,5054,45
162,4841,39
163,5051,11
164,4843,35
165,4838,35
166,5545,65
167,5546,65
168,4781,15
169,4836,24
170,4816,49
171,4784,15
172,4818,12
173,4833,16
174,4785,16
175,4812,21
176,5360,34
177,5564,42
178,4800,50
179,4830,14
180,4814,36
181,5541,18
182,4797,22
183,4787,18
184,5563,20
185,4798,33
186,4832,15
187,4840,37
188,5543,33
189,4789,28
190,4837,32
191,4821,17
192,5559,30
193,5341,11
194,5055,49
195,4823,11
196,4782,13
197,5539,12
198,4791,34
199,4780,15
200,4820,17
201,4808,11
202,4839,34
203,4815,44
204,4777,12
205,5346,31
206,4824,11
207,5350,65
208,5343,14
209,5342,12
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,0
222,0,0
223,0,0
224,0,0
225,0,0
226,0,0
227,0,0
228,0,0
229,0,0
230,0,0
231,0,0
232,0,0
233,0,0
234,0,0
235,0,0
236,0,0
237,0,0
238,0,0
239,0,0
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,0,0
248,0,0
249,0,0
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
400,0,0
401,2000267,4
402,2000265,1
403,2000270,4
404,2000268,1
405,2000271,1
406,2000273,1
407,2000277,8
408,2000275,5
409,2000280,8
410,2000278,5
411,2000281,5
412,2000283,5
413,2000287,13
414,2000285,10
415,2000288,13
416,2000268,10
417,2000289,10
418,2000293,13
419,2000291,10
420,2000295,18
421,2000294,15
422,2000296,15
423,2000298,15
424,2000308,18
425,2000303,15
426,2000302,18
427,2000300,15
428,2000306,23
429,2000304,20
430,2000307,20
431,2000309,20
432,2000271,20
433,2000316,28
434,2000311,25
435,2000295,28
436,2000294,25
437,2000313,25
438,2000315,25
439,2000317,25
440,2000464,30
441,2000465,33
442,2000466,30
443,2000467,30
444,2000468,30
445,2000294,35
446,2000295,33
447,2000294,35
448,2000294,35
449,2000294,35
450,2000295,38
451,2000294,40
452,2000295,43
453,2000294,40
454,2000294,40
455,2000294,40
456,2000295,43
457,2000294,45
458,2000295,48
459,2000294,45
460,2000294,45
461,2000294,45
462,2000295,48
463,2000469,1
464,2000470,4
465,2000471,1
466,2000472,4
467,2000473,1
468,2000474,1
469,2000475,5
470,2000476,8
471,2000477,5
472,2000478,8
473,2000479,5
474,2000480,5
475,2000481,10
476,2000482,13
477,2000483,10
478,2000484,13
479,2000485,10
480,2000486,10
481,2000487,13
482,2000488,15
483,2000489,18
484,2000490,15
485,2000491,15
486,2000492,15
487,2000493,18
488,2000494,20
489,2000495,23
490,2000496,20
491,2000497,20
492,2000498,20
493,2000499,25
494,2000500,28
495,2000501,25
496,2000502,25
497,2000503,25
498,2000504,30
499,2000505,33
500,2000506,30
501,2000507,30
502,2000508,30
503,2000294,35
504,2000295,38
505,2000294,35
506,2000294,35
507,2000294,35
508,2000295,38
