key,0,1,2,3,4,5
#,,,,,,
int32,int32,bool,uint32,uint32,uint32,int32
0,0,False,100,100,100,0
1,2219,False,100,100,100,0
2,2226,False,100,100,100,0
3,2228,False,100,100,100,0
4,2229,False,100,100,100,0
5,2230,False,100,100,100,0
6,2231,False,100,100,100,0
7,2233,False,100,100,100,0
8,2236,False,100,100,100,0
9,2239,False,100,100,100,0
10,2241,False,100,100,100,0
11,2242,False,100,100,100,0
12,2246,False,100,100,100,0
13,2248,False,100,100,100,0
14,2250,False,100,100,100,0
15,2257,False,100,100,100,0
16,2260,False,100,100,100,0
17,1819,False,100,100,100,0
18,1820,False,100,100,100,0
19,1821,False,100,100,100,0
20,1822,False,100,100,100,0
21,1823,False,100,100,100,0
22,1824,False,100,100,100,0
23,1825,False,100,100,100,0
24,1827,False,100,100,100,0
25,1833,False,100,100,100,0
26,1836,False,100,100,100,0
27,1838,False,100,100,100,0
28,1845,False,100,100,100,0
29,1847,False,100,100,100,0
30,1889,False,100,100,100,0
31,1891,False,100,100,100,0
32,1892,False,100,100,100,0
33,1893,False,100,100,100,0
34,1894,False,100,100,100,0
35,1895,False,100,100,100,0
36,1897,False,100,100,100,0
37,1899,False,100,100,100,0
38,1905,False,100,100,100,0
39,1908,False,100,100,100,0
40,1915,False,100,100,100,0
41,1917,False,100,100,100,0
42,1958,False,100,100,100,0
43,1959,False,100,100,100,0
44,1960,False,100,100,100,0
45,1961,False,100,100,100,0
46,1963,False,100,100,100,0
47,1965,False,100,100,100,0
48,1967,False,100,100,100,0
49,1969,False,100,100,100,0
50,1995,False,100,100,100,0
51,1996,False,100,100,100,0
52,1997,False,100,100,100,0
53,1998,False,100,100,100,0
54,2000,False,100,100,100,0
55,2002,False,100,100,100,0
56,2004,False,100,100,100,0
57,2010,False,100,100,100,0
58,2011,False,100,100,100,0
59,2015,False,100,100,100,0
60,2021,False,100,100,100,0
61,2023,False,100,100,100,0
62,1749,False,100,100,100,0
63,1750,False,100,100,100,0
64,1751,False,100,100,100,0
65,1753,False,100,100,100,0
66,1754,False,100,100,100,0
67,1756,False,100,100,100,0
68,1758,False,100,100,100,0
69,1764,False,100,100,100,0
70,1766,False,100,100,100,0
71,1769,False,100,100,100,0
72,1776,False,100,100,100,0
73,1778,False,100,100,100,0
74,2142,False,100,100,100,0
75,2143,False,100,100,100,0
76,2144,False,100,100,100,0
77,2145,False,100,100,100,0
78,2146,False,100,100,100,0
79,2147,False,100,100,100,0
80,2149,False,100,100,100,0
81,2151,False,100,100,100,0
82,2156,False,100,100,100,0
83,2158,False,100,100,100,0
84,2160,False,100,100,100,0
85,2166,False,100,100,100,0
86,1601,False,100,100,100,0
87,1602,False,100,100,100,0
88,1603,False,100,100,100,0
89,1604,False,100,100,100,0
90,1605,False,100,100,100,0
91,1607,False,100,100,100,0
92,1609,False,100,100,100,0
93,1611,False,100,100,100,0
94,1614,False,100,100,100,0
95,1622,False,100,100,100,0
96,1625,False,100,100,100,0
97,1627,False,100,100,100,0
98,1633,False,100,100,100,0
99,1637,False,100,100,100,0
100,1680,False,100,100,100,0
101,1681,False,100,100,100,0
102,1682,False,100,100,100,0
103,1683,False,100,100,100,0
104,1684,False,100,100,100,0
105,1685,False,100,100,100,0
106,1686,False,100,100,100,0
107,1688,False,100,100,100,0
108,1694,False,100,100,100,0
109,1697,False,100,100,100,0
110,1699,False,100,100,100,0
111,1706,False,100,100,100,0
112,1708,False,100,100,100,0
113,2055,False,100,100,100,0
114,2056,False,100,100,100,0
115,2057,False,100,100,100,0
116,2058,False,100,100,100,0
117,2059,False,100,100,100,0
118,2061,False,100,100,100,0
119,2063,False,100,100,100,0
120,2066,False,100,100,100,0
121,2069,False,100,100,100,0
122,2071,False,100,100,100,0
123,2076,False,100,100,100,0
124,2106,False,100,100,100,0
125,2107,False,100,100,100,0
126,2108,False,100,100,100,0
127,2109,False,100,100,100,0
128,2111,False,100,100,100,0
129,2116,False,100,100,100,0
130,2118,False,100,100,100,0
131,2121,False,100,100,100,0
132,2123,False,100,100,100,0
133,2631,False,100,100,100,14
134,2630,False,100,100,100,14
135,2629,False,100,100,100,29
136,2652,False,100,100,100,29
137,2653,False,100,100,100,36
138,2656,False,100,100,100,14
139,2655,False,100,100,100,29
140,2654,False,100,100,100,36
141,2660,False,100,100,100,46
142,2661,False,100,100,100,74
143,2662,False,100,100,100,81
144,2658,False,100,100,100,74
145,2664,False,100,100,100,46
146,2663,False,100,100,100,74
147,2665,False,100,100,100,81
148,2668,False,100,100,100,36
149,2666,False,100,100,100,74
150,2669,False,100,100,100,14
151,2673,False,100,100,100,74
152,2670,False,100,100,100,29
153,2672,False,100,100,100,36
154,2677,False,100,100,100,74
155,2675,False,100,100,100,14
156,2680,False,100,100,100,46
157,2697,False,100,100,100,36
158,2700,False,100,100,100,29
159,2699,False,100,100,100,36
160,2710,False,100,100,100,36
161,2708,False,100,100,100,46
162,2712,False,100,100,100,29
163,2714,False,100,100,100,36
164,2703,False,100,100,100,46
165,2719,False,100,100,100,14
166,2727,False,100,100,100,46
167,2725,False,100,100,100,74
168,2723,False,100,100,100,36
169,2729,False,100,100,100,74
170,2731,False,100,100,100,74
171,2728,False,100,100,100,81
172,2733,False,100,100,100,46
173,2734,False,100,100,100,74
174,2750,False,100,100,100,36
175,2753,False,100,100,100,74
176,2755,False,100,100,100,46
177,2758,False,100,100,100,74
178,2763,False,100,100,100,81
179,2765,False,100,100,100,46
180,2767,False,100,100,100,81
181,2769,False,100,100,100,14
182,2778,False,100,100,100,29
183,2774,False,100,100,100,36
184,2776,False,100,100,100,46
185,370,False,100,100,100,0
186,368,False,100,100,100,0
187,366,False,100,100,100,0
188,367,False,100,100,100,0
189,371,False,100,100,100,0
190,369,False,100,100,100,0
191,2695,False,100,100,100,0
192,2689,False,100,100,100,0
193,2693,False,100,100,100,0
194,2687,False,100,100,100,0
195,2691,False,100,100,100,0
196,2685,False,100,100,100,0
197,2745,False,100,100,100,0
198,2743,False,100,100,100,0
199,2739,False,100,100,100,0
200,2741,False,100,100,100,0
201,2735,False,100,100,100,0
202,2737,False,100,100,100,0
203,2961,False,100,100,100,29
204,2997,False,100,100,100,36
205,2996,False,100,100,100,46
206,2960,False,100,100,100,36
207,3000,False,100,100,100,36
208,2999,False,100,100,100,46
209,3001,False,100,100,100,46
210,3011,False,100,100,100,46
211,3010,False,100,100,100,74
212,3008,False,100,100,100,46
213,3014,False,100,100,100,29
214,3013,False,100,100,100,36
215,3015,False,100,100,100,81
216,3016,False,100,100,100,14
217,3018,False,100,100,100,74
218,3017,False,100,100,100,81
219,3019,False,100,100,100,14
220,3020,False,100,100,100,29
221,3022,False,100,100,100,36
222,3026,False,100,100,100,81
223,3023,False,100,100,100,46
224,3024,False,100,100,100,74
225,3028,False,100,100,100,29
226,3041,False,100,100,100,46
227,3038,False,100,100,100,74
228,3036,False,100,100,100,81
229,3039,False,100,100,100,14
230,3045,False,100,100,100,74
231,3043,False,100,100,100,81
232,3052,False,100,100,100,29
233,3053,False,100,100,100,36
234,3050,False,100,100,100,46
235,3057,False,100,100,100,81
236,3060,False,100,100,100,46
237,3064,False,100,100,100,14
238,3065,False,100,100,100,29
239,3062,False,100,100,100,36
240,3068,False,100,100,100,81
241,3066,False,100,100,100,14
242,3077,False,100,100,100,14
243,3092,False,100,100,100,81
244,3090,False,100,100,100,14
245,3096,False,100,100,100,29
246,3099,False,100,100,100,46
247,3104,False,100,100,100,81
248,3100,False,100,100,100,14
249,3102,False,100,100,100,74
250,3106,False,100,100,100,14
251,3120,False,100,100,100,14
252,3121,False,100,100,100,29
253,3118,False,100,100,100,74
254,3127,False,100,100,100,74
255,3125,False,100,100,100,81
256,2991,False,100,100,100,0
257,2992,False,100,100,100,0
258,2987,False,100,100,100,0
259,2985,False,100,100,100,0
260,2986,False,100,100,100,0
261,2984,False,100,100,100,0
262,2983,False,100,100,100,0
263,2988,False,100,100,100,0
264,2989,False,100,100,100,0
265,2990,False,100,100,100,0
266,2965,False,100,100,100,0
267,623,False,100,100,100,0
268,625,False,100,100,100,0
269,622,False,100,100,100,0
270,628,False,100,100,100,0
271,624,False,100,100,100,0
272,2995,False,100,100,100,0
273,617,False,100,100,100,0
274,626,False,100,100,100,0
275,616,False,100,100,100,0
