key,0,1
#,,
int32,str,str
0,"TEXT_JOBWHM350_01080_SEQ_00","Raya–O–Senna would teach you to commune with the elementals."
1,"TEXT_JOBWHM350_01080_SEQ_01","The process of pacifying ireful trees involves communing with the elementals that dwell within, such that a state of harmony might be restored. As the next stage of your training as a white mage, Raya–O–Senna would have you pacify a small tree in the northwest area of Sorrel Haven."
2,"TEXT_JOBWHM350_01080_SEQ_02","You have attuned yourself with the elementals and soothed the tree's anger. Inform Raya–O–Senna of your success."
3,"TEXT_JOBWHM350_01080_SEQ_03","According to Raya–O–Senna, the unrest that has come to the Twelveswood is a manifestation of the elementals' fury. Soothing their anger and restoring harmony to the forest is the duty of the white mage─a duty she feels transcends race or nation. She would ask that you continue to hone your skills while she thinks of a way to persuade her brother, A–Ruhn–Senna, that you are the right <If(PlayerParameter(4))>woman<Else/>man</If> for the job.

※The next white mage quest will be available from Raya–O–Senna upon reaching level 40."
4,"TEXT_JOBWHM350_01080_SEQ_04","dummy"
5,"TEXT_JOBWHM350_01080_SEQ_05","dummy"
6,"TEXT_JOBWHM350_01080_SEQ_06","dummy"
7,"TEXT_JOBWHM350_01080_SEQ_07","dummy"
8,"TEXT_JOBWHM350_01080_SEQ_08","dummy"
9,"TEXT_JOBWHM350_01080_SEQ_09","dummy"
10,"TEXT_JOBWHM350_01080_SEQ_10","dummy"
11,"TEXT_JOBWHM350_01080_SEQ_11","dummy"
12,"TEXT_JOBWHM350_01080_SEQ_12","dummy"
13,"TEXT_JOBWHM350_01080_SEQ_13","dummy"
14,"TEXT_JOBWHM350_01080_SEQ_14","dummy"
15,"TEXT_JOBWHM350_01080_SEQ_15","dummy"
16,"TEXT_JOBWHM350_01080_SEQ_16","dummy"
17,"TEXT_JOBWHM350_01080_SEQ_17","dummy"
18,"TEXT_JOBWHM350_01080_SEQ_18","dummy"
19,"TEXT_JOBWHM350_01080_SEQ_19","dummy"
20,"TEXT_JOBWHM350_01080_SEQ_20","dummy"
21,"TEXT_JOBWHM350_01080_SEQ_21","dummy"
22,"TEXT_JOBWHM350_01080_SEQ_22","dummy"
23,"TEXT_JOBWHM350_01080_SEQ_23","dummy"
24,"TEXT_JOBWHM350_01080_TODO_00","Quell the anger of a tree in Sorrel Haven."
