key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,Type,Priority,Pause,Stance,Slot,LookAtMode,Key,ActionTimelineIDMode,WeaponTimeline,LoadType,StartAttach,ResidentPap,,KillUpper,IsMotionCanceledByMoving
int32,byte,byte,bool,byte,byte,byte,str,byte,WeaponTimeline,byte,byte,bool,bool,bool,bool
0,0,0,False,0,0,0,"",0,0,0,0,False,False,True,False
1,0,0,False,0,1,0,"battle/battle_start",0,0,0,2,False,False,True,False
2,0,0,False,0,1,0,"battle/battle_end",0,0,0,1,False,False,True,False
3,0,0,True,0,0,0,"normal/idle",0,2,0,2,False,False,True,False
4,0,0,False,0,0,0,"normal/idle_inactive1",0,2,0,2,False,False,True,False
5,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
6,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
7,0,0,True,0,0,0,"normal/turn_loop_l",0,2,0,2,False,False,True,False
8,0,0,True,0,0,0,"normal/turn_loop_r",0,2,0,2,False,False,True,False
9,0,0,False,0,0,0,"normal/turn_l",0,2,0,2,False,False,True,False
10,0,0,False,0,0,0,"normal/turn_r",0,2,0,2,False,False,True,False
11,0,0,False,0,0,0,"normal/turn_bl",0,2,0,2,False,False,True,False
12,0,0,False,0,0,0,"normal/turn_br",0,2,0,2,False,False,True,False
13,0,0,True,0,0,0,"normal/walk",0,2,0,2,False,False,True,False
14,0,0,True,0,0,0,"normal/walk_l",0,2,0,2,False,False,True,False
15,0,0,True,0,0,0,"normal/walk_r",0,2,0,2,False,False,True,False
16,0,0,True,0,0,0,"normal/walk_b",0,2,0,2,False,False,True,False
17,0,0,False,0,0,0,"normal/walk_start",0,2,0,2,False,False,True,False
18,0,0,False,0,0,0,"normal/walk_start_br",0,2,0,2,False,False,True,False
19,0,0,False,0,0,0,"normal/walk_start_bl",0,2,0,2,False,False,True,False
20,0,0,False,0,0,0,"normal/walk_end_l",0,2,0,2,False,False,True,False
21,0,0,False,0,0,0,"normal/walk_end_r",0,2,0,2,False,False,True,False
22,0,0,True,0,0,0,"normal/run",0,2,0,2,False,False,True,False
23,0,0,True,0,0,0,"normal/run_l",0,2,0,2,False,False,True,False
24,0,0,True,0,0,0,"normal/run_r",0,2,0,2,False,False,True,False
25,0,0,False,0,0,0,"normal/run_start",0,2,0,2,False,False,True,False
26,0,0,False,0,0,0,"normal/run_start_br",0,2,0,2,False,False,True,False
27,0,0,False,0,0,0,"normal/run_start_bl",0,2,0,2,False,False,True,False
28,0,0,False,0,0,0,"normal/run_end_l",0,2,0,2,False,False,True,False
29,0,0,False,0,0,0,"normal/run_end_r",0,2,0,2,False,False,True,False
30,0,0,True,0,0,0,"normal/sprint",0,2,0,2,False,False,True,True
31,0,0,False,0,0,0,"normal/jump_start",0,2,0,2,False,False,True,False
32,0,0,False,0,0,0,"normal/jump_falling",0,2,0,2,False,False,True,False
33,0,0,False,0,0,0,"normal/jump_landing",0,2,0,2,False,False,True,False
34,0,0,True,0,0,2,"battle/idle",0,1,0,1,False,False,True,False
35,0,0,True,0,0,0,"battle/turn_loop_l",0,1,0,1,False,False,True,False
36,0,0,True,0,0,0,"battle/turn_loop_r",0,1,0,1,False,False,True,False
37,0,3,True,0,0,1,"event_base/event_base_knee_suffering",1,2,1,2,True,False,True,False
38,3,4,False,0,0,1,"mount/mount_dead",0,2,0,2,False,False,True,False
39,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
40,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
41,0,0,True,0,0,0,"battle/walk",0,1,0,1,False,False,True,False
42,0,0,True,0,0,0,"battle/walk_l",0,1,0,1,False,False,True,False
43,0,0,True,0,0,0,"battle/walk_r",0,1,0,1,False,False,True,False
44,0,0,True,0,0,0,"battle/walk_b",0,1,0,1,False,False,True,False
45,0,0,False,0,0,0,"battle/walk_start",0,1,0,1,False,False,True,False
46,0,0,False,0,0,0,"battle/walk_start_br",0,1,0,1,False,False,True,False
47,0,0,False,0,0,0,"battle/walk_start_bl",0,1,0,1,False,False,True,False
48,0,0,False,0,0,0,"battle/walk_end_l",0,1,0,1,False,False,True,False
49,0,0,False,0,0,0,"battle/walk_end_r",0,1,0,1,False,False,True,False
50,0,0,True,0,0,0,"battle/run",0,1,0,1,False,False,True,False
51,0,0,True,0,0,0,"battle/run_l",0,1,0,1,False,False,True,False
52,0,0,True,0,0,0,"battle/run_r",0,1,0,1,False,False,True,False
53,0,0,False,0,0,0,"battle/run_start",0,1,0,1,False,False,True,False
54,0,0,False,0,0,0,"battle/run_start_br",0,1,0,1,False,False,True,False
55,0,0,False,0,0,0,"battle/run_start_bl",0,1,0,1,False,False,True,False
56,0,0,False,0,0,0,"battle/run_end_l",0,1,0,1,False,False,True,False
57,0,0,False,0,0,0,"battle/run_end_r",0,1,0,1,False,False,True,False
58,0,0,True,0,0,0,"battle/sprint",0,1,0,1,False,False,True,True
59,0,0,False,0,0,0,"battle/jump_start",0,1,0,1,False,False,True,False
60,0,0,False,0,0,0,"battle/jump_falling",0,1,0,1,False,False,True,False
61,0,0,False,0,0,0,"battle/jump_landing",0,1,0,1,False,False,True,False
62,0,0,False,0,3,0,"normal/damage",0,0,0,0,False,False,True,False
63,0,0,False,0,3,0,"normal/damage_continuous",0,0,0,0,False,False,True,False
64,0,0,False,0,3,1,"normal/knockback_start",0,0,0,0,False,False,True,False
65,0,0,False,0,3,0,"normal/knockback_end",0,0,0,0,False,False,True,False
66,0,4,False,0,0,1,"normal/dead",0,4,0,2,False,False,True,False
67,0,4,True,0,0,1,"normal/dead_pose",0,4,0,2,False,False,True,False
68,0,0,False,0,3,0,"battle/damage",0,0,0,0,False,False,True,False
69,0,0,False,0,3,0,"battle/damage_continuous",0,0,0,0,False,False,True,False
70,0,0,False,0,3,1,"battle/knockback_start",0,0,0,0,False,False,True,False
71,0,0,False,0,3,0,"battle/knockback_end",0,0,0,0,False,False,True,False
72,0,4,False,0,0,1,"battle/dead",0,3,0,1,False,False,True,False
73,0,4,True,0,0,1,"battle/dead_pose",0,3,0,1,False,False,True,False
74,0,0,False,0,0,1,"battle/mon_float_dead_start",0,2,0,2,False,False,True,False
75,0,0,True,0,0,1,"battle/mon_float_dead_loop",0,2,0,2,False,False,True,False
76,0,0,False,0,0,1,"battle/mon_float_dead_landing",0,2,0,2,False,False,True,False
77,0,4,False,0,0,1,"normal/revive",0,2,1,2,False,False,True,True
78,0,2,False,0,0,1,"battle/weapon_guard",0,1,0,1,False,False,True,False
79,0,2,False,0,0,1,"battle/shield_guard",0,1,0,1,False,False,True,False
80,1,0,False,0,0,1,"normal/event_action_start",0,2,1,2,True,False,False,True
81,2,0,True,0,0,1,"normal/event_action_loop",0,2,1,2,True,False,False,True
82,0,0,False,0,0,1,"normal/event_action_end",0,2,1,2,False,False,False,True
83,1,3,False,0,0,1,"normal/item_start",0,2,0,2,True,False,True,False
84,2,0,True,0,0,1,"normal/item_loop",0,2,0,2,True,False,True,False
85,0,3,False,0,0,1,"normal/item_end",0,2,1,2,True,False,False,True
86,0,3,False,0,0,1,"normal/item_set",0,2,0,2,False,False,True,False
87,0,3,False,0,0,1,"normal/item_eat",0,2,1,2,True,False,True,False
88,0,3,False,0,0,1,"normal/item_drink",0,2,1,2,True,False,True,False
89,1,3,False,0,0,1,"battle/item_start",0,1,0,1,True,True,True,False
90,2,0,True,0,0,1,"battle/item_loop",0,1,0,0,True,True,True,False
91,0,3,False,0,0,1,"battle/item_end",0,1,1,1,True,True,False,True
92,1,2,False,0,0,1,"normal/magic_cmn_start",0,2,0,2,True,True,True,False
93,2,0,True,0,0,1,"normal/magic_cmn_loop",0,2,0,2,True,True,True,False
94,1,2,False,0,0,1,"battle/magic_blk_start",0,1,0,1,True,True,True,False
95,2,0,True,0,0,1,"battle/magic_blk_loop",0,1,0,1,True,True,True,False
96,1,2,False,0,0,1,"battle/magic_sng_start",0,2,0,2,True,True,True,False
97,2,0,True,0,0,1,"battle/magic_sng_loop",0,2,0,2,True,True,True,False
98,1,2,False,0,0,1,"battle/magic_cnj_start",0,1,0,1,True,True,True,False
99,2,0,True,0,0,1,"battle/magic_cnj_loop",0,1,0,1,True,True,True,False
100,1,2,False,0,0,1,"battle/magic_swl_start",0,1,0,1,True,True,True,False
101,2,0,True,0,0,1,"battle/magic_swl_loop",0,1,0,1,True,True,True,False
102,1,2,False,0,0,1,"battle/magic_pld_start",0,1,0,1,True,True,True,False
103,2,0,True,0,0,1,"battle/magic_pld_loop",0,1,0,1,True,True,True,False
104,1,2,False,0,0,1,"battle/magic_sum_start",0,1,0,1,True,True,True,False
105,2,0,True,0,0,1,"battle/magic_sum_loop",0,1,0,1,True,True,True,False
106,1,2,False,0,0,1,"battle/magic_thm_start",0,1,0,1,True,True,True,False
107,2,0,True,0,0,1,"battle/magic_thm_loop",0,1,0,1,True,True,True,False
108,1,2,False,0,0,1,"battle/magic_wht_start",0,1,0,1,True,True,True,False
109,2,0,True,0,0,1,"battle/magic_wht_loop",0,1,0,1,True,True,True,False
110,1,2,False,0,0,1,"battle/magic_sch_start",0,1,0,1,True,True,True,False
111,2,0,True,0,0,1,"battle/magic_sch_loop",0,1,0,1,True,True,True,False
112,0,2,False,0,0,1,"battle/auto_attack1",0,1,2,1,False,True,False,True
113,0,2,False,0,0,1,"battle/auto_attack2",0,1,2,1,False,True,False,True
114,0,2,False,0,0,1,"battle/auto_attack3",0,1,2,1,False,True,False,True
115,0,0,True,0,8,0,"overlay/slot1_default",0,0,0,0,False,False,True,False
116,0,0,True,0,8,0,"overlay/slot1_sp1",0,0,0,0,False,False,True,False
117,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
118,0,2,False,0,1,1,"battle/auto_attack_shot1",0,1,2,1,False,True,False,True
119,0,2,False,0,1,1,"battle/auto_attack_shot2",0,1,2,1,False,True,False,True
120,0,2,False,0,1,1,"battle/auto_attack_shot3",0,1,2,1,False,True,False,True
121,0,2,False,0,0,1,"battle/auto_attack1_mon_a",0,1,0,1,False,False,True,False
122,0,2,False,0,0,1,"battle/auto_attack2_mon_a",0,1,0,1,False,False,True,False
123,0,2,False,0,0,1,"battle/auto_attack3_mon_a",0,1,0,1,False,False,True,False
124,0,2,False,0,0,1,"battle/auto_attack1_mon_b",0,1,0,1,False,False,True,False
125,0,2,False,0,0,1,"battle/auto_attack2_mon_b",0,1,0,1,False,False,True,False
126,0,2,False,0,0,1,"battle/auto_attack3_mon_b",0,1,0,1,False,False,True,False
127,0,2,False,0,0,1,"battle/auto_attack_shot1_mon",0,1,0,1,False,False,True,False
128,0,2,False,0,0,1,"battle/auto_attack_shot2_mon",0,1,0,1,False,False,True,False
129,0,2,False,0,0,1,"battle/auto_attack_shot3_mon",0,1,0,1,False,False,True,False
130,1,3,False,0,0,1,"battle/mon_sp_a_start",0,1,0,1,False,False,True,False
131,2,0,True,0,0,1,"battle/mon_sp_a_loop",0,1,0,1,False,False,True,False
132,1,3,False,0,0,1,"battle/mon_sp_b_start",0,1,0,1,False,False,True,False
133,2,0,True,0,0,1,"battle/mon_sp_b_loop",0,1,0,1,False,False,True,False
134,1,3,False,0,0,1,"battle/mon_sp_c_start",0,1,0,1,False,False,True,False
135,2,0,True,0,0,1,"battle/mon_sp_c_loop",0,1,0,1,False,False,True,False
136,1,3,False,0,0,1,"battle/mon_sp_d_start",0,1,0,1,False,False,True,False
137,2,0,True,0,0,1,"battle/mon_sp_d_loop",0,1,0,1,False,False,True,False
138,1,3,False,0,0,1,"battle/mon_sp_e_start",0,1,0,1,False,False,True,False
139,2,0,True,0,0,1,"battle/mon_sp_e_loop",0,1,0,1,False,False,True,False
140,0,3,False,0,0,1,"warp/warp_start",0,1,1,1,False,False,False,False
141,4,3,False,0,0,1,"warp/warp_end",0,1,1,1,False,False,False,False
142,0,3,False,0,0,1,"specialpop/specialpop",0,1,1,1,False,False,False,False
143,0,3,False,0,0,1,"specialpop/specialdepop",0,1,1,1,False,False,False,False
144,0,0,True,0,7,0,"overlay/default",0,0,0,0,False,False,True,False
145,0,0,True,0,7,0,"overlay/sp1",0,0,0,0,False,False,True,False
146,0,0,True,0,7,0,"overlay/sp2",0,0,0,0,False,False,True,False
147,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
148,0,3,False,0,0,1,"battle/partsbreak",0,0,0,0,False,False,True,False
149,1,0,False,0,7,0,"partsbreak/parts_break_1_start",0,0,0,0,False,False,True,False
150,2,0,True,0,7,0,"partsbreak/parts_break_1_loop",0,0,0,0,False,False,True,False
151,1,0,False,0,7,0,"partsbreak/parts_break_1_end",0,0,0,0,False,False,True,False
152,2,0,False,0,8,0,"partsbreak/parts_break_2_start",0,0,0,0,False,False,True,False
153,1,0,True,0,8,0,"partsbreak/parts_break_2_loop",0,0,0,0,False,False,True,False
154,2,0,False,0,8,0,"partsbreak/parts_break_2_end",0,0,0,0,False,False,True,False
155,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
156,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
157,0,0,False,0,0,0,"",0,0,0,0,False,False,False,False
158,0,3,False,0,0,1,"specialpop/specialpop2",0,1,1,1,False,False,False,False
159,0,3,False,0,0,1,"specialpop/specialdepop2",0,1,1,1,False,False,False,False
160,0,0,True,0,0,1,"idle_sp/idle_sp_2",0,1,1,1,False,False,False,False
161,0,0,False,0,0,1,"normal/guildleave",0,2,0,2,False,False,False,False
162,0,0,False,0,0,1,"normal/matering",0,2,1,2,True,False,False,False
163,0,0,False,0,0,1,"normal/dejon",0,2,0,2,False,False,True,False
164,0,0,False,0,0,1,"normal/telepo",0,2,0,2,False,False,True,False
