key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,,,Condition[0]Target,Condition[0]Type,,,,,Balloon,Condition[1]Target,Condition[1]Type,ContentArgument[0],ContentArgument[1],
int32,byte,byte,byte,int32,int16,uint16,byte,byte,Balloon,uint16,byte,byte,uint16,uint32
30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.0,1,0,19,3285041,2,0,0,0,0,0,0,0,0,0
30001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002.0,1,0,18,3,0,1,18,1,3,0,0,23,1,3
30002.1,0,0,7,1,0,0,18,2,4,0,0,0,0,0
30003.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30003.1,0,2,9,0,0,0,18,1,8,0,0,0,0,0
30003.2,0,0,1,818,0,0,18,1,5,0,0,0,0,0
30004.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30004.1,0,2,9,0,0,0,18,1,8,0,0,0,0,0
30004.2,0,0,1,818,0,0,18,1,5,0,0,0,0,0
30005.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30005.1,0,2,9,0,0,0,18,1,8,0,0,0,0,0
30005.2,0,0,1,799,0,0,18,1,5,0,0,0,0,0
30006.0,1,0,1,854,0,0,18,2,5,0,0,0,0,0
30006.1,0,0,1,785,0,0,18,1,5,0,0,0,0,0
30006.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30007.0,1,0,1,808,0,0,18,2,5,0,0,0,0,0
30007.1,0,2,9,0,0,0,18,1,5,0,0,0,0,0
30007.2,0,0,1,786,0,0,18,1,5,0,0,0,0,0
30008.0,1,0,1,799,0,0,18,2,10,0,0,0,0,0
30008.1,0,0,1,785,0,0,18,1,10,0,0,0,0,0
30009.0,1,0,1,786,0,0,18,2,10,0,0,0,0,0
30009.1,0,2,9,0,0,0,18,1,10,0,18,3,90,0
30009.2,0,0,1,854,0,0,18,1,10,0,18,3,90,0
30009.3,0,0,1,786,0,0,18,1,10,0,18,4,90,0
30010.0,1,0,1,786,0,0,18,2,5,0,0,0,0,0
30010.1,0,2,9,0,0,0,18,1,5,0,0,0,0,0
30010.2,0,0,1,786,0,0,18,1,5,0,0,0,0,0
