key,0,1,2,3,4,5,6
#,Type,,AssignmentTalk,Quest[0],Quest[1],,
int32,uint32,uint32,GuildleveAssignmentTalk,Quest,Quest,bool,byte
393216,1,65536,65536,True,True,False,2
393217,2,65756,65756,False,False,False,0
393218,3,65757,65757,False,False,False,0
393219,4,65979,65979,False,False,False,0
393220,5,65756,65756,False,False,False,0
393221,6,66229,66229,False,False,False,0
393222,7,66223,66223,False,False,False,0
393223,8,66223,66223,False,False,False,0
393224,9,66224,66224,False,False,False,0
393225,10,66229,66229,False,False,False,0
393226,11,66230,66230,False,False,False,0
393227,12,65756,65536,False,False,False,0
393228,13,66228,66228,False,False,False,0
393229,14,65550,65550,False,False,False,0
393230,15,65552,65552,False,False,False,0
393231,16,65553,65553,False,False,False,0
393232,17,65980,65980,False,False,False,0
393233,18,65551,65551,False,False,False,0
393234,19,66223,65536,False,False,False,0
393235,20,66229,65536,False,False,False,0
393236,21,66232,66232,False,False,False,0
393237,22,66231,66231,False,False,False,0
393238,23,65554,65554,False,False,False,0
393239,24,66229,65536,True,False,False,1
393240,25,66229,65536,True,False,False,5
393241,26,65756,65536,False,True,False,1
393242,27,65756,65536,False,True,False,5
393243,28,66223,65536,False,False,True,1
393244,29,66223,65536,False,False,True,5
393245,30,65756,65536,True,True,True,5
393246,31,65756,65536,True,True,True,5
393247,32,66223,65536,True,True,True,8
