key,0,1
#,,
int32,str,str
0,"TEXT_JOBDEFSMN_00097_YMHITRA_000_000","It is so tranquil here, don't you agree? 'Twas my sister that first told me about this place. Ah, I see you come with questions."
1,"TEXT_JOBDEFSMN_00097_YMHITRA_000_010","My name is Y'mhitra. I am affiliated with the Sons of Saint Coinach, a research organization comprised of Sharlayan scholars and Eorzean sages."
2,"TEXT_JOBDEFSMN_00097_YMHITRA_000_011","I suppose you might say our focus is on ancient history─my colleagues and I seek to piece together the lost knowledge and technology of the long-buried Allagan Empire."
3,"TEXT_JOBDEFSMN_00097_YMHITRA_000_012","Due to a number of fascinating finds, it is the ruins of Mor Dhona that presently command the bulk of our attention. I am here, however, to conduct some...preliminary research."
4,"TEXT_JOBDEFSMN_00097_YMHITRA_000_013","The tales my sister wove of the wild realm of Eorzea were what first encouraged me to visit. But beyond that initial curiosity, there is much in this land to interest an avid scholar."
5,"TEXT_JOBDEFSMN_00097_YMHITRA_000_020","A summoner is a unique type of mage who harnesses the energy of the primals and reshapes it into a biddable avatar."
6,"TEXT_JOBDEFSMN_00097_YMHITRA_000_021","In the ancient Allagan tongue, these avatars are known as “egi.” Only those who are present at the defeat of a primal and have captured its savage essence are able to manifest such aetheric entities. Now, any explanation of the summoner is not complete without a brief history of its origin."
7,"TEXT_JOBDEFSMN_00097_YMHITRA_000_022","The Allagan Empire reached its peak during the Third Astral Era. Dissatisfied with dominion over Eorzea alone, this thriving civilization sought to expand its borders to ever more distant lands."
8,"TEXT_JOBDEFSMN_00097_YMHITRA_000_023","Eventually, the empire cast its avaricious gaze upon the southern continent of Meracydia. The peoples of these nations did not, however, take kindly to being invaded, and they summoned the primals to repel the Allagan forces."
9,"TEXT_JOBDEFSMN_00097_YMHITRA_000_024","Hard-pressed by these incarnations of elemental wrath, the leaders of the empire's military were forced to alter their tactics. They ordered the mages under their command to devise some manner of magic with which to counter the primals, and, after much experimentation, the art of summoning was born."
10,"TEXT_JOBDEFSMN_00097_YMHITRA_000_025","The magic invented by these arcane pioneers met with great success, and, within the Allagan Empire, the title of “summoner” earned the bearer an uncommon measure of awe and respect."
11,"TEXT_JOBDEFSMN_00097_Q1_000_001","What will you ask?"
12,"TEXT_JOBDEFSMN_00097_A1_000_001","Who are you?"
13,"TEXT_JOBDEFSMN_00097_A1_000_002","What is a summoner?"
14,"TEXT_JOBDEFSMN_00097_A1_000_003","Nothing."
