key,0,1
#,,
int32,str,str
0,"TEXT_COMDEFHOUSINGOFFICER_00136_HOUSINGOFFICER_000_000","I pray this <If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))>eve<Else/>morn</If><Else/><If(LessThan(PlayerParameter(11),17))>day<Else/>eve</If></If> finds you well, <If(PlayerParameter(4))>miss<Else/>sir</If>. As caretaker of <Switch(IntegerParameter(1))><Case(1)>Mist</Case><Case(2)>the Lavender Beds</Case><Case(3)>the Goblet</Case></Switch>, it would be my pleasure to answer any queries you may have."
1,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2Q1_100_002","What will you ask?"
2,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A1_101_002","What is this place?"
3,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A2_102_002","What kinds of plots are available?"
4,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A3_103_002","How do I purchase land?"
5,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A4_104_002","How do I relinquish land?"
6,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A5_105_002","How do I build an estate hall?"
7,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A6_106_002","How do I customize the exterior of my estate hall?"
8,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A7_107_002","How do I place outdoor furnishings?"
9,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A8_108_002","How do I customize the interior of my estate hall?"
10,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A9_109_002","How do I place indoor furnishings?"
11,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A10_110_002","Why are we not allowed to buy or sell used furnishings?"
12,"TEXT_COMDEFHOUSINGOFFICER_00136_CHOICE2A11_111_002","Nothing."
13,"TEXT_COMDEFHOUSINGOFFICER_00136_HOUSINGOFFICER_000_010","<Clickable(<Switch(IntegerParameter(1))><Case(1)>Mist</Case><Case(2)>The Lavender Beds</Case><Case(3)>The Goblet</Case></Switch>)/> is <Switch(IntegerParameter(1))><Case(1)>Limsa Lominsa's</Case><Case(2)>Gridania's</Case><Case(3)>Ul'dah's</Case></Switch> fastest growing community─a residential district exclusively for adventurers."
