key,0,1
#,,
int32,str,str
0,"TEXT_FESCHN2015_00181_ENREI_000_000","わたくしはエンレイ、はるか東方より参りました。
トウゲン老師の、お供をつとめる者でございます。
……何か、御用でしょうか？"
1,"TEXT_FESCHN2015_00181_Q1_000_1","何を聞く？"
2,"TEXT_FESCHN2015_00181_A1_000_1","ここで何をしている？"
3,"TEXT_FESCHN2015_00181_A1_000_2","かたわらの老人について"
4,"TEXT_FESCHN2015_00181_A1_000_3","あなたについて"
5,"TEXT_FESCHN2015_00181_A1_000_4","東方の品々について"
6,"TEXT_FESCHN2015_00181_A1_000_5","キャンセル"
7,"TEXT_FESCHN2015_00181_ENREI_000_010","わたくしどもは、東方よりこの地に渡った大いなる脅威について、
知らせに参りました。
その名は「<Sheet(BNpcName,　2908,0)/>」……人を好んで喰らう妖異です。"
8,"TEXT_FESCHN2015_00181_ENREI_000_011","<Sheet(BNpcName,　2908,0)/>は普段、この世ならぬ異界を常のねぐらとしています。
ですが、寒さがぬるむこの季節になると「こちら側」に這い出し、
人の魂で腹を満たすのです……。"
9,"TEXT_FESCHN2015_00181_ENREI_000_012","<Sheet(BNpcName,　2908,0)/>を滅ぼす方策は、まだ見つかっておりませぬ。
たとえ力でねじ伏せようとも、息あるうちに異界に逃れ、
傷が癒えれば、再び現れるからでございます。"
10,"TEXT_FESCHN2015_00181_ENREI_000_013","しかし東方では、<Sheet(BNpcName,　2908,0)/>の弱みが広く知られておりますゆえ、
皆で力を合わせ、そのつど異界へと追い払います。"
11,"TEXT_FESCHN2015_00181_ENREI_000_014","われらが東より参ったのは、その弱点を伝えるため。
トウゲン老師は、腕に覚えのある方を探しておられます。
強き方々が知恵もて挑めば、この西の地も救えましょう。"
12,"TEXT_FESCHN2015_00181_ENREI_000_020","こちらにおられるのはトウゲン老師。
東で「<Sheet(BNpcName,　2908,0)/>」と呼ばれる狂猛なる大妖異を、
生涯かけて追ってきたお方です。"
13,"TEXT_FESCHN2015_00181_ENREI_000_021","普段のご様子こそ、飄々としておられますが……
長きにわたり、並々ならぬ執念で<Sheet(BNpcName,　2908,0)/>を追い続け、
その知におきましては、並ぶ者なき大家。"
14,"TEXT_FESCHN2015_00181_ENREI_000_022","老師は若き日に片眼の眼光を失い、五体は満足に動きません。
自ら剣を取って<Sheet(BNpcName,　2908,0)/>を討つことは叶いませぬが、
その知識を深め、広めることを是としていらっしゃいます。"
15,"TEXT_FESCHN2015_00181_ENREI_000_023","<Sheet(BNpcName,　2908,0)/>の現れる兆し、好む場所、忌む方位……
あらゆる秘密を暴き、葬る方策を見いだすこと。
それが老師の、そして弟子たるわたくしの悲願でございます。"
16,"TEXT_FESCHN2015_00181_ENREI_000_030","おや、わたくしのことなど、どうでもよいでしょう。
偉大なる老師の、不出来な弟子にすぎませぬ。"
17,"TEXT_FESCHN2015_00181_ENREI_000_031","わたくしの仕事はトウゲン老師のお世話。
<Sheet(BNpcName,　2908,0)/>の脅威が去れば、ともに東の郷へと戻ります。
それまでしばしの間、おつきあいくださいませ。"
18,"TEXT_FESCHN2015_00181_ENREI_000_042","東方よりお持ちした品を用意しております。
「<Sheet(Item,8223,0)/>」と交換で、相応の品々をお譲りいたします。"
19,"TEXT_FESCHN2015_00181_ENREI_000_043","(★未使用／削除予定★)"
