key,0,1
#,,
int32,str,str
0,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_100_000","Greetings, soldier! Have you heard the good word?"
1,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_100_001","Our superiors have approved new rules of engagement for skirmishes on the front line."
2,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_100_002","For those who wish to claim victory in a more straightforward fashion, we may eschew key locations and focus solely on subduing opposing forces. There's something to be said for simplicity, eh?"
3,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_100_003","To take part in a Frontline slaughter campaign, open the Duty Finder and select it from the PvP category."
4,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_000","Well met, soldier. Come to join us on the front line? Or perhaps you've questions to ask?"
5,"TEXT_COMDEFFRONTLINE_00182_Q1_000_000","What would you like to do?"
6,"TEXT_COMDEFFRONTLINE_00182_A1_000_000","Ask about Frontline campaigns."
7,"TEXT_COMDEFFRONTLINE_00182_A1_000_001","Learn more about the rules of engagement."
8,"TEXT_COMDEFFRONTLINE_00182_A1_000_002","Ask about rewards."
9,"TEXT_COMDEFFRONTLINE_00182_A1_000_003","Nothing."
10,"TEXT_COMDEFFRONTLINE_00182_Q2_000_000","What will you ask?"
11,"TEXT_COMDEFFRONTLINE_00182_A2_000_000","How are companies organized?"
12,"TEXT_COMDEFFRONTLINE_00182_A2_000_001","What are the conditions for victory? (Secure)"
13,"TEXT_COMDEFFRONTLINE_00182_A2_000_002","What are the conditions for victory? (Slaughter)"
14,"TEXT_COMDEFFRONTLINE_00182_A2_000_003","Nothing."
15,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_010","Ul'dah, Limsa Lominsa, and Gridania have all refused to relinquish their claims to the disputed territories. To settle the matter once and for all, it has been decreed that the armies of each nation shall meet in civilized conflict on the field of battle."
16,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_011","Frontline campaigns are large-scale battles between companies of adventurers."
17,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_012","To take part in a Frontline campaign, open the Duty Finder and select it from the PvP category."
18,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_013","Please note that if you wish to register as a party, all members must belong to the same Grand Company."
19,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_020","In an ideal world, you'd be fighting alongside a legion of <If(GreaterThan(PlayerParameter(52),0))>Maelstrom<Else/><If(GreaterThan(PlayerParameter(53),0))>Twin Adder<Else/>Flame</If></If> soldiers. Alas, there are limits to the forces we can muster."
20,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_021","The Duty Finder automatically matches players who belong to the same Grand Company and sets them against players belonging to another."
21,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_022","Each Grand Company can be represented by at least one <Color(-34022)>full party</Color> of eight players, and at most an <Color(-34022)>alliance</Color> comprised of three full parties."
22,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_030","Subdue your foes and seize key locations, what else? A simple plan, perhaps, but execution is everything."
23,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_031","During a Frontline secure campaign, players increase their company's tactical rating by occupying and maintaining control of key locations, as well as defeating other players in battle."
24,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_032","The first company to attain the designated tactical rating is declared the victor."
25,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_033","Should no company attain the designated tactical rating before time expires, the company with the highest tactical rating will be declared victorious."
26,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_034","What are key locations, you ask? Outposts and ruins, for one. I expect you'll spend most of your time attacking and defending them."
27,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_035","During Frontline secure campaigns, you will come across key locations such as outposts and ruins."
28,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_036","Successfully occupying a location will raise your company's tactical rating. Moreover, your rating will continue to increase so long as you maintain control of the location."
29,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_037","To occupy a location, you must remain within the designated area with superior numbers until your claim has been established, at which point your company banner will replace the current one. A greater majority of company members will hasten this process."
30,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_038","Claims may be contested by rival companies, who need only have members present within the designated area to do so. Should a rival company successfully contest a claim, the previously established claim will be lost, and the location will become unoccupied once more."
31,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_040","While the objective of any sortie to the front line is to secure control of the Allagan ruins, there is a far simpler way in which this goal may be accomplished."
32,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_041","How? Why, we need only seek out and subdue the enemy, of course. Why concern ourselves with the ruins when we can focus solely on our foes?"
33,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_041","During a Frontline slaughter campaign, players increase their company's tactical rating by defeating other players in battle."
34,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_042","The first company to attain the designated tactical rating is declared the victor."
35,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_043","Should no company attain the designated tactical rating before time expires, the company with the highest tactical rating will be declared victorious."
36,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_044","dummy"
37,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_045","dummy"
38,"TEXT_COMDEFFRONTLINE_00182_HIKUUHEI182_000_050","Is it not enough to serve your company? Hah! I jest. You will receive due compensation for your services, I assure you."
39,"TEXT_COMDEFFRONTLINE_00182_SYSTEM_000_051","Emerging victorious in a Frontline campaign will earn you <Color(-34022)>PvP EXP</Color> and <Color(-34022)>Wolf Marks</Color>."
