key,0,1
#,,
int32,str,str
0,"TEXT_CLSFSH401_01116_SEQ_00","Sisipu would have you assist with a request of some importance."
1,"TEXT_CLSFSH401_01116_SEQ_01","A representative from the Brugaire Consortium has come to the Fishermen's Guild, drawn by your growing celebrity. Sisipu directs you to speak with the representative in person, who can enlighten you on the nature of the Consortium's request."
2,"TEXT_CLSFSH401_01116_SEQ_02","In an effort to satisfy the needs of wealthy Ul'dahns, the Consortium seeks five raincallers, which are said to possess certain desirable properties. Raincallers can be fished out of Gridania's Jadeite Flood with stem borers, but only when rain falls, hence their name. Procure the fish and deliver them to the Sybell."
3,"TEXT_CLSFSH401_01116_SEQ_03","Sybell appears elated at receiving her raincallers, and at the prospect of seeing you again in future.

※The next fisher quest will be available from Sisipu upon reaching level 45."
4,"TEXT_CLSFSH401_01116_SEQ_04","dummy"
5,"TEXT_CLSFSH401_01116_SEQ_05","dummy"
6,"TEXT_CLSFSH401_01116_SEQ_06","dummy"
7,"TEXT_CLSFSH401_01116_SEQ_07","dummy"
8,"TEXT_CLSFSH401_01116_SEQ_08","dummy"
9,"TEXT_CLSFSH401_01116_SEQ_09","dummy"
10,"TEXT_CLSFSH401_01116_SEQ_10","dummy"
11,"TEXT_CLSFSH401_01116_SEQ_11","dummy"
12,"TEXT_CLSFSH401_01116_SEQ_12","dummy"
13,"TEXT_CLSFSH401_01116_SEQ_13","dummy"
14,"TEXT_CLSFSH401_01116_SEQ_14","dummy"
15,"TEXT_CLSFSH401_01116_SEQ_15","dummy"
16,"TEXT_CLSFSH401_01116_SEQ_16","dummy"
17,"TEXT_CLSFSH401_01116_SEQ_17","dummy"
18,"TEXT_CLSFSH401_01116_SEQ_18","dummy"
19,"TEXT_CLSFSH401_01116_SEQ_19","dummy"
20,"TEXT_CLSFSH401_01116_SEQ_20","dummy"
21,"TEXT_CLSFSH401_01116_SEQ_21","dummy"
22,"TEXT_CLSFSH401_01116_SEQ_22","dummy"
23,"TEXT_CLSFSH401_01116_SEQ_23","dummy"
24,"TEXT_CLSFSH401_01116_TODO_00","Speak with Sybell."
25,"TEXT_CLSFSH401_01116_TODO_01","Deliver raincallers to Sybell."
26,"TEXT_CLSFSH401_01116_TODO_02","dummy"
27,"TEXT_CLSFSH401_01116_TODO_03","dummy"
