key,0,1
#,,
int32,str,str
0,"TEXT_GAIUSE109_01183_SEQ_00","Sark Malark is a man of mystery. Where did he come from? How did he get here? And what does he want from you today?"
1,"TEXT_GAIUSE109_01183_SEQ_01","Sark Malark observes that Garlean forces around Revenant's Toll are becoming too frisky by far. Go southwest to the mining depot, and introduce their new crate of toys to a twenty-four-onze pile of firesand."
2,"TEXT_GAIUSE109_01183_SEQ_02","The firesand had the last word in that encounter. Report to Sark Malark that the crate is no more."
3,"TEXT_GAIUSE109_01183_SEQ_03","Sark Malark was appreciative, but not confiding. It seems he means to keep his old life a secret, even─or especially─from a fellow adventurer. "
4,"TEXT_GAIUSE109_01183_SEQ_04","dummy"
5,"TEXT_GAIUSE109_01183_SEQ_05","dummy"
6,"TEXT_GAIUSE109_01183_SEQ_06","dummy"
7,"TEXT_GAIUSE109_01183_SEQ_07","dummy"
8,"TEXT_GAIUSE109_01183_SEQ_08","dummy"
9,"TEXT_GAIUSE109_01183_SEQ_09","dummy"
10,"TEXT_GAIUSE109_01183_SEQ_10","dummy"
11,"TEXT_GAIUSE109_01183_SEQ_11","dummy"
12,"TEXT_GAIUSE109_01183_SEQ_12","dummy"
13,"TEXT_GAIUSE109_01183_SEQ_13","dummy"
14,"TEXT_GAIUSE109_01183_SEQ_14","dummy"
15,"TEXT_GAIUSE109_01183_SEQ_15","dummy"
16,"TEXT_GAIUSE109_01183_SEQ_16","dummy"
17,"TEXT_GAIUSE109_01183_SEQ_17","dummy"
18,"TEXT_GAIUSE109_01183_SEQ_18","dummy"
19,"TEXT_GAIUSE109_01183_SEQ_19","dummy"
20,"TEXT_GAIUSE109_01183_SEQ_20","dummy"
21,"TEXT_GAIUSE109_01183_SEQ_21","dummy"
22,"TEXT_GAIUSE109_01183_SEQ_22","dummy"
23,"TEXT_GAIUSE109_01183_SEQ_23","dummy"
24,"TEXT_GAIUSE109_01183_TODO_00","Destroy the Garlean crate using a twenty-four-onze pile of firesand."
25,"TEXT_GAIUSE109_01183_TODO_01","Report to Sark Malark."
26,"TEXT_GAIUSE109_01183_TODO_02","dummy"
27,"TEXT_GAIUSE109_01183_TODO_03","dummy"
28,"TEXT_GAIUSE109_01183_TODO_04","dummy"
29,"TEXT_GAIUSE109_01183_TODO_05","dummy"
