key,0,1,2
#,,,
int32,int32,byte,bit&01
0,0,0,False
1,2,1,False
2,3,1,False
3,4,1,False
4,5,1,False
5,6,1,False
6,7,1,False
7,8,26,False
8,9,26,False
9,10,26,False
10,11,26,False
11,12,26,False
12,13,26,False
13,14,50,False
14,15,50,False
15,16,50,False
16,17,50,False
17,18,50,False
18,19,50,False
19,5594,1,False
20,5595,10,False
21,5596,20,False
22,5597,30,False
23,5598,40,False
24,5599,20,False
25,5600,30,False
26,5601,50,False
27,5602,51,False
28,5603,70,False
29,5814,28,False
30,5815,28,False
31,5816,28,False
32,5817,28,False
33,5818,28,False
34,5819,28,False
35,5820,28,False
36,5139,35,False
37,5138,34,False
38,5524,19,False
39,5143,44,False
40,5439,50,False
41,5134,31,False
42,5118,51,False
43,5135,33,False
44,5128,7,False
45,5168,39,False
46,5141,38,False
47,5144,37,False
48,5131,17,False
49,5491,24,False
50,5145,41,False
51,5129,18,False
52,5142,36,False
53,5263,46,False
54,5525,40,False
55,5132,17,False
56,5137,32,False
57,5136,33,False
58,5130,16,False
59,6199,51,False
60,5121,51,False
61,5133,7,False
62,5140,45,False
63,5110,9,False
64,5458,49,False
65,5116,47,False
66,5113,25,False
67,5433,8,False
68,5124,10,False
69,5432,5,False
70,5465,19,False
71,5107,6,False
72,5115,43,False
73,5488,3,False
74,5111,14,False
75,5106,1,False
76,5125,28,False
77,5114,34,False
78,5272,42,False
79,5273,51,False
80,5270,22,False
81,5526,40,False
82,5269,14,False
83,5231,30,False
84,5528,26,False
85,6152,51,False
86,5152,23,False
87,5518,12,False
88,5523,27,False
89,5228,13,False
90,5157,25,False
91,5158,51,False
92,5519,15,False
93,5229,20,False
94,5155,21,False
95,5268,11,False
96,5153,23,False
97,5154,24,False
98,5156,24,False
99,5527,29,False
100,5271,33,False
101,4842,40,False
102,4807,36,False
103,5402,9,False
104,5383,8,False
105,5050,2,False
106,4813,30,False
107,5547,51,False
108,4806,21,False
109,5388,24,False
110,5385,12,False
111,5409,31,False
112,5390,32,False
113,4803,9,False
114,5352,10,False
115,4831,10,False
116,5351,6,False
117,4811,17,False
118,4828,4,False
119,6146,42,False
120,5395,51,False
121,5562,35,False
122,4805,14,False
123,5359,29,False
124,5534,6,False
125,4844,39,False
126,4786,18,False
127,5535,23,False
128,4810,16,False
129,5537,51,False
130,5391,37,False
131,5536,44,False
132,5396,5,False
133,5380,3,False
134,5498,2,False
135,5405,20,False
136,5386,19,False
137,5509,1,False
138,4809,7,False
139,5414,47,False
140,5393,46,False
141,5516,5,False
142,4793,38,False
143,4835,23,False
144,4790,32,False
145,4788,27,False
146,4779,13,False
147,4804,13,False
148,5540,13,False
149,4829,11,False
150,5542,24,False
151,4834,16,False
152,4796,19,False
153,5560,12,False
154,4778,13,False
155,4845,41,False
156,4846,48,False
157,4822,26,False
158,4795,11,False
159,5538,11,False
160,4792,39,False
161,4819,25,False
162,4783,14,False
163,5054,45,False
164,4841,39,False
165,5051,11,False
166,4843,35,False
167,4838,35,False
168,5545,51,False
169,5546,51,False
170,6145,22,False
171,4781,15,False
172,4836,24,False
173,4816,51,False
174,6148,51,False
175,4784,15,False
176,4818,12,False
177,6147,51,False
178,4785,16,False
179,4812,21,False
180,5360,34,False
181,5564,42,False
182,4800,51,False
183,4830,14,False
184,4814,36,False
185,5541,18,False
186,4797,22,False
187,4787,18,False
188,5563,20,False
189,4798,33,False
190,4832,15,False
191,4840,37,False
192,5543,33,False
193,4789,28,False
194,4837,32,False
195,6209,51,False
196,4821,25,False
197,5559,30,False
198,5341,11,False
199,5055,49,False
200,4823,11,False
201,4782,13,False
202,5539,12,False
203,4791,34,False
204,4780,15,False
205,4820,17,False
206,4808,11,False
207,4839,34,False
208,4815,43,False
209,4777,12,False
210,5346,31,False
211,4824,11,False
212,5350,51,False
213,5343,14,False
214,5342,12,False
215,7010,45,False
216,5267,11,False
217,5513,10,False
218,5230,17,False
219,7008,31,False
220,5514,13,False
221,7011,33,False
222,7012,50,False
223,7029,20,False
224,7030,20,False
225,7031,20,False
226,7715,16,True
227,7716,12,True
228,7717,13,True
229,7718,13,True
230,7719,13,True
231,7720,18,True
232,7721,25,True
233,7722,27,True
234,7723,28,True
235,7724,51,False
236,7725,7,True
237,7726,11,True
238,7727,16,True
239,7728,17,True
240,7729,21,True
241,7730,36,True
242,7731,42,True
243,7732,43,True
244,7733,51,False
245,7734,51,False
246,7735,11,True
247,7736,12,True
248,7737,14,True
249,7738,23,True
250,7739,24,True
251,7740,24,True
252,7741,31,True
253,7742,32,True
254,7743,33,True
255,7744,40,True
256,7758,30,True
257,7759,46,True
258,7760,55,False
259,7761,30,True
260,7762,46,True
261,7763,55,False
262,7764,30,True
263,7765,46,True
264,7766,55,False
265,7610,55,False
266,7588,70,False
267,7589,70,False
268,5146,70,False
269,7611,55,False
270,7590,70,False
271,7591,70,False
272,7592,70,False
273,7593,70,False
274,7594,70,False
275,7595,70,False
276,8030,70,False
277,5147,70,False
278,5148,70,False
279,5149,70,False
280,5150,70,False
281,5151,70,False
282,8031,70,False
283,5365,70,False
284,8024,70,True
285,5120,80,False
286,5394,80,False
287,9519,80,False
288,9518,80,False
289,10092,50,True
290,10093,90,False
291,10096,90,False
292,10099,55,True
293,10094,31,True
294,10095,55,False
295,10097,31,True
296,10098,55,False
297,0,0,False
298,0,0,False
299,0,0,False
300,0,0,False
301,0,0,False
302,0,0,False
303,0,0,False
304,0,0,False
305,0,0,False
306,0,0,False
307,0,0,False
308,0,0,False
309,0,0,False
310,0,0,False
311,0,0,False
312,0,0,False
313,0,0,False
314,0,0,False
315,0,0,False
316,0,0,False
317,0,0,False
318,0,0,False
319,0,0,False
320,0,0,False
321,0,0,False
322,0,0,False
323,0,0,False
324,0,0,False
325,0,0,False
326,0,0,False
327,0,0,False
328,0,0,False
329,0,0,False
330,0,0,False
331,0,0,False
332,0,0,False
333,0,0,False
334,0,0,False
335,0,0,False
336,0,0,False
337,0,0,False
338,0,0,False
339,0,0,False
340,0,0,False
341,0,0,False
342,0,0,False
343,0,0,False
344,0,0,False
345,0,0,False
346,0,0,False
347,0,0,False
348,0,0,False
349,0,0,False
350,0,0,False
351,0,0,False
352,0,0,False
353,0,0,False
354,0,0,False
355,0,0,False
356,0,0,False
357,0,0,False
358,0,0,False
359,0,0,False
360,0,0,False
361,0,0,False
362,0,0,False
363,0,0,False
364,0,0,False
365,0,0,False
366,0,0,False
367,0,0,False
368,0,0,False
369,0,0,False
370,0,0,False
371,0,0,False
372,0,0,False
373,0,0,False
374,0,0,False
375,0,0,False
376,0,0,False
377,0,0,False
378,0,0,False
379,0,0,False
380,0,0,False
381,0,0,False
382,0,0,False
383,0,0,False
384,0,0,False
385,0,0,False
386,0,0,False
387,0,0,False
388,0,0,False
389,0,0,False
390,0,0,False
391,0,0,False
392,0,0,False
393,0,0,False
394,0,0,False
395,0,0,False
396,0,0,False
397,0,0,False
398,0,0,False
399,0,0,False
400,0,0,False
401,2000267,4,False
402,2000265,1,False
403,2000270,4,False
404,2000268,1,False
405,2000271,1,False
406,2000273,1,False
407,2000277,8,False
408,2000275,5,False
409,2000280,8,False
410,2000278,5,False
411,2000281,5,False
412,2000283,5,False
413,2000287,13,False
414,2000285,10,False
415,2000288,13,False
416,2000268,10,False
417,2000289,10,False
418,2000293,13,False
419,2000291,10,False
420,2000295,18,False
421,2000294,15,False
422,2000296,15,False
423,2000298,15,False
424,2000308,18,False
425,2000303,15,False
426,2000302,18,False
427,2000300,15,False
428,2000306,23,False
429,2000304,20,False
430,2000307,20,False
431,2000309,20,False
432,2000271,20,False
433,2000316,28,False
434,2000311,25,False
435,2000295,28,False
436,2000294,25,False
437,2000313,25,False
438,2000315,25,False
439,2000317,25,False
440,2000464,30,False
441,2000465,33,False
442,2000466,30,False
443,2000467,30,False
444,2000468,30,False
445,2000911,35,False
446,2000912,38,False
447,2000913,35,False
448,2000914,35,False
449,2000915,35,False
450,2000916,38,False
451,2000917,40,False
452,2000918,43,False
453,2000919,40,False
454,2000920,40,False
455,2000921,40,False
456,2000922,43,False
457,2000923,45,False
458,2000924,48,False
459,2000925,45,False
460,2000926,45,False
461,2000927,45,False
462,2000928,48,False
463,2000469,1,False
464,2000470,4,False
465,2000471,1,False
466,2000472,4,False
467,2000473,1,False
468,2000474,1,False
469,2000475,5,False
470,2000476,8,False
471,2000477,5,False
472,2000478,8,False
473,2000479,5,False
474,2000480,5,False
475,2000481,10,False
476,2000482,13,False
477,2000483,10,False
478,2000484,13,False
479,2000485,10,False
480,2000486,10,False
481,2000487,13,False
482,2000488,15,False
483,2000489,18,False
484,2000490,15,False
485,2000491,15,False
486,2000492,15,False
487,2000493,18,False
488,2000494,20,False
489,2000495,23,False
490,2000496,20,False
491,2000497,20,False
492,2000498,20,False
493,2000499,25,False
494,2000500,28,False
495,2000501,25,False
496,2000502,25,False
497,2000503,25,False
498,2000504,30,False
499,2000505,33,False
500,2000506,30,False
501,2000507,30,False
502,2000508,30,False
503,2000893,35,False
504,2000894,38,False
505,2000895,35,False
506,2000896,35,False
507,2000897,35,False
508,2000898,38,False
509,2000899,40,False
510,2000900,43,False
511,2000901,40,False
512,2000902,40,False
513,2000903,40,False
514,2000904,43,False
515,2000905,45,False
516,2000906,48,False
517,2000907,45,False
518,2000908,45,False
519,2000909,45,False
520,2000910,48,False
521,6688,40,False
522,6689,45,False
523,6690,50,False
524,6691,50,False
525,6692,50,False
526,2001391,1,False
527,2001392,2,False
528,2001415,3,False
529,2001416,5,False
530,2001426,4,False
531,2001427,5,False
532,2001388,1,False
533,2001389,3,False
534,2001412,3,False
535,2001413,4,False
536,2001424,4,False
537,2001425,5,False
538,0,0,False
539,0,0,False
540,0,0,False
541,0,0,False
542,0,0,False
543,0,0,False
544,0,0,False
545,0,0,False
546,0,0,False
547,0,0,False
548,0,0,False
549,0,0,False
550,0,0,False
