key,0,1,2,3,4,5,6,7,8,9
#,,,,,,,,,,
int32,int32,bit&01,uint32,uint32,uint32,int32,int32,int32,int32,byte
0,0,False,100,100,100,0,0,0,0,0
1,1819,False,100,100,100,0,0,0,0,0
2,1820,False,100,100,100,0,0,0,0,0
3,1821,False,100,100,100,0,0,0,0,0
4,1822,False,100,100,100,0,0,0,0,0
5,1823,False,100,100,100,0,0,0,0,0
6,1824,False,100,100,100,0,0,0,0,0
7,1825,False,100,100,100,0,0,0,0,0
8,1827,False,100,100,100,0,0,0,0,0
9,1833,False,100,100,100,0,0,0,0,0
10,1836,False,100,100,100,0,0,0,0,0
11,1838,False,100,100,100,0,0,0,0,0
12,1845,False,100,100,100,0,0,0,0,0
13,1847,False,100,100,100,0,0,0,0,0
14,1850,False,100,100,100,0,0,0,0,0
15,1855,False,100,100,100,0,0,0,0,0
16,1862,False,100,100,100,0,0,0,0,0
17,1867,False,100,100,100,0,0,0,0,0
18,1872,False,100,100,100,0,0,0,0,0
19,1889,False,100,100,100,0,0,0,0,0
20,1891,False,100,100,100,0,0,0,0,0
21,1892,False,100,100,100,0,0,0,0,0
22,1893,False,100,100,100,0,0,0,0,0
23,1894,False,100,100,100,0,0,0,0,0
24,1895,False,100,100,100,0,0,0,0,0
25,1897,False,100,100,100,0,0,0,0,0
26,1899,False,100,100,100,0,0,0,0,0
27,1905,False,100,100,100,0,0,0,0,0
28,1908,False,100,100,100,0,0,0,0,0
29,1915,False,100,100,100,0,0,0,0,0
30,1917,False,100,100,100,0,0,0,0,0
31,1920,False,100,100,100,0,0,0,0,0
32,1925,False,100,100,100,0,0,0,0,0
33,1932,False,100,100,100,0,0,0,0,0
34,1937,False,100,100,100,0,0,0,0,0
35,1942,False,100,100,100,0,0,0,0,0
36,1958,False,100,100,100,0,0,0,0,0
37,1959,False,100,100,100,0,0,0,0,0
38,1960,False,100,100,100,0,0,0,0,0
39,1961,False,100,100,100,0,0,0,0,0
40,1963,False,100,100,100,0,0,0,0,0
41,1965,False,100,100,100,0,0,0,0,0
42,1967,False,100,100,100,0,0,0,0,0
43,1969,False,100,100,100,0,0,0,0,0
44,1971,False,100,100,100,0,0,0,0,0
45,1976,False,100,100,100,0,0,0,0,0
46,1978,False,100,100,100,0,0,0,0,0
47,1974,False,100,100,100,0,0,0,0,0
48,1985,False,100,100,100,0,0,0,0,0
49,1981,False,100,100,100,0,0,0,0,0
50,1983,False,100,100,100,0,0,0,0,0
51,1987,False,100,100,100,0,0,0,0,0
52,1995,False,100,100,100,0,0,0,0,0
