key,0,1,2,3,4,5,6,7,8
#,,,,,,,,,
int32,byte,byte,byte,uint32,byte,uint32,uint32,bit&01,bit&02
131072,0,17,0,0,0,0,0,False,False
131073,1,17,0,0,0,0,6686,False,False
131074,2,17,0,0,0,0,6476,False,False
131075,3,17,0,0,0,0,6479,False,False
131076,4,17,0,0,2,720898,6475,True,False
131077,5,17,0,0,0,0,6481,False,False
131078,6,17,0,0,0,0,6482,False,False
131079,7,17,0,0,0,0,6483,False,False
131080,8,17,0,0,0,0,6484,False,False
131081,9,17,0,0,0,0,6485,False,False
131082,10,17,0,0,0,0,6486,False,False
131083,11,17,0,0,0,0,6487,False,False
131084,12,17,0,0,20,0,6502,True,False
131085,13,17,0,0,0,0,6488,False,False
131086,14,17,0,0,0,0,6489,False,False
131087,15,17,0,0,0,0,6477,False,False
131088,16,17,0,0,0,0,6478,False,False
131089,17,17,0,0,0,0,6480,False,False
131090,18,17,0,0,0,0,6490,False,False
131091,19,17,0,0,0,0,6491,False,False
131092,20,17,0,0,0,0,6687,False,False
131093,21,17,0,0,0,0,6492,False,False
131094,22,17,0,0,1,0,6600,True,False
131095,23,17,0,0,0,0,6494,False,False
131096,24,17,0,0,0,0,6495,False,False
131097,25,17,0,0,0,0,6496,False,False
131098,26,17,0,0,11,721037,6497,True,False
131099,27,17,0,0,0,0,6503,False,False
131100,28,17,0,0,12,721037,6498,True,False
131101,29,17,0,0,13,0,6499,True,False
131102,30,17,0,0,14,721037,6500,True,False
131103,31,17,0,0,15,0,6501,True,False
131104,32,17,0,0,0,0,6504,False,False
131105,33,17,0,0,0,0,6505,False,False
131106,34,17,0,0,0,721037,6506,False,False
131107,35,17,0,0,0,0,6507,False,False
131108,36,17,0,0,0,0,6508,False,False
131109,37,17,0,0,0,0,6509,False,False
131110,38,17,0,0,0,0,6510,False,False
131111,39,17,0,0,0,0,6511,False,False
131112,40,17,0,0,0,721037,6512,False,False
131113,41,17,0,0,24,720898,7115,True,False
131114,42,17,0,0,0,0,7116,False,False
131115,43,17,0,0,0,0,7117,False,False
131116,44,17,4,50,30,0,7118,False,False
131117,45,17,4,50,30,0,7119,False,False
131118,46,17,4,50,30,0,7120,False,False
131119,47,17,4,50,30,0,7121,False,False
131120,48,17,0,0,0,0,7122,False,False
131121,49,17,0,0,0,0,7123,False,False
131122,50,17,0,0,0,0,7124,False,False
131123,51,17,0,0,0,0,7125,False,False
131124,52,17,0,0,0,0,7126,False,False
131125,53,17,0,0,0,0,7127,False,False
131126,54,17,0,0,23,0,7128,False,False
131127,55,17,0,0,23,0,7129,False,False
131128,56,17,0,0,23,0,7130,False,False
131129,57,17,6,0,28,721097,7989,True,False
131130,58,17,0,0,0,0,7990,False,False
131131,59,17,0,0,0,0,7991,False,False
131132,60,17,0,0,0,0,7992,False,False
131133,61,17,0,0,0,0,7993,False,False
131134,62,17,0,0,0,0,7994,False,False
131135,63,17,0,0,0,0,7995,False,False
131136,64,17,0,0,0,0,7996,False,False
131137,65,17,0,0,0,0,7997,False,False
131138,66,17,0,0,0,0,7998,False,False
131139,67,17,0,0,0,0,7999,False,False
131140,68,17,0,0,0,0,8000,False,False
131141,69,17,0,0,0,0,8001,False,False
131142,70,17,0,0,0,0,8002,False,False
131143,71,17,0,0,0,0,8003,False,False
131144,72,17,0,0,0,0,8822,False,False
131145,73,17,0,0,0,0,8828,False,False
131146,74,17,0,0,37,852752,8823,False,True
131147,75,17,0,0,0,0,8816,False,False
131148,76,17,0,0,0,0,8817,False,False
131149,77,17,0,0,0,0,8818,False,False
131150,78,17,0,0,0,0,8819,False,False
131151,79,17,0,0,0,0,8820,False,False
131152,80,17,0,0,0,0,8821,False,False
131153,81,17,0,0,37,852753,8824,False,True
131154,82,17,0,0,37,852754,8825,False,True
131155,83,17,0,0,0,0,8826,False,False
131156,84,17,0,0,0,0,8827,False,False
131157,85,17,0,0,0,0,9739,False,False
131158,86,17,4,1,30,0,9740,False,False
131159,87,17,0,0,0,0,9741,False,False
131160,88,17,0,0,0,0,9742,False,False
131161,89,17,0,0,0,0,9743,False,False
131162,90,17,0,0,0,0,9744,False,False
131163,91,17,0,0,0,0,9745,False,False
131164,92,17,0,0,0,0,9746,False,False
131165,93,17,0,0,0,0,9747,False,False
131166,94,17,0,0,0,0,0,False,False
131167,95,17,0,0,0,0,0,False,False
131168,96,17,0,0,0,0,0,False,False
131169,97,17,0,0,0,0,0,False,False
131170,98,17,0,0,0,0,0,False,False
131171,99,17,0,0,0,0,0,False,False
131172,100,17,0,0,0,0,0,False,False
131173,101,17,0,0,0,0,0,False,False
131174,102,17,0,0,0,0,0,False,False
131175,103,17,0,0,0,0,0,False,False
131176,104,17,0,0,0,0,0,False,False
131177,105,17,0,0,0,0,0,False,False
131178,106,17,0,0,0,0,9748,False,False
131179,107,17,0,0,0,0,9749,False,False
131180,108,17,7,0,38,0,8837,True,False
