key,0,1,2,3,4,5
#,,,,,,
int32,bit&01,bit&02,bit&04,bit&08,bit&10,single
0,True,False,False,False,True,0
1,True,True,True,False,True,0
2,False,True,True,False,True,0
3,True,False,False,False,True,0
4,True,False,False,True,True,0
5,True,False,True,False,True,0
6,True,True,False,False,True,0
7,True,False,True,True,True,0
8,True,True,False,True,True,0
9,True,False,False,False,False,0
10,True,False,False,True,False,0
11,True,False,True,False,False,0
12,True,True,False,False,False,0
13,True,False,True,True,False,0
14,True,True,False,True,False,0
15,True,False,False,False,True,2
16,True,False,False,True,True,2
17,True,False,True,False,True,2
18,True,True,False,False,True,2
19,True,False,True,True,True,2
20,True,True,False,True,True,2
21,True,False,False,False,False,2
22,True,False,False,True,False,2
23,True,False,True,False,False,2
24,True,True,False,False,False,2
25,True,False,True,True,False,2
26,True,True,False,True,False,2
27,True,False,False,False,True,1.5
28,True,False,False,True,True,1.5
29,True,False,True,False,True,1.5
30,True,True,False,False,True,1.5
31,True,False,True,True,True,1.5
32,True,True,False,True,True,1.5
33,True,False,False,False,False,1.5
34,True,False,False,True,False,1.5
35,True,False,True,False,False,1.5
36,True,True,False,False,False,1.5
37,True,False,True,True,False,1.5
38,True,True,False,True,False,1.5
39,True,False,False,False,True,1.2
40,True,False,False,True,True,1.2
41,True,False,True,False,True,1.2
42,True,True,False,False,True,1.2
43,True,False,True,True,True,1.2
44,True,True,False,True,True,1.2
45,True,False,False,False,False,1.2
46,True,False,False,True,False,1.2
47,True,False,True,False,False,1.2
48,True,True,False,False,False,1.2
49,True,False,True,True,False,1.2
50,True,True,False,True,False,1.2
51,True,False,False,False,True,1.01
52,True,False,False,True,True,1.01
53,True,False,True,False,True,1.01
54,True,True,False,False,True,1.01
55,True,False,True,True,True,1.01
56,True,True,False,True,True,1.01
57,True,False,False,False,False,1.01
58,True,False,False,True,False,1.01
59,True,False,True,False,False,1.01
60,True,True,False,False,False,1.01
61,True,False,True,True,False,1.01
62,True,True,False,True,False,1.01
