key,0
#,
int32,str
1108,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d1_b1_brid3.sgb"
1109,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d1_b1_orb00.sgb"
1211,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d1_b1_orb01.sgb"
1212,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d1_b1_orb02.sgb"
1213,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d1_b1_orb03.sgb"
1365,"bg/ffxiv/fst_f1/shared/for_vfx/sgvf_f1d1_b0008.sgb"
1366,"bg/ffxiv/fst_f1/shared/for_vfx/sgvf_f1d1_b0003.sgb"
1436,"bgcommon/actor/evt/shared/for_pln/sgpl_a_evt_test01vfx01.sgb"
1523,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_p1_shel1.sgb"
1529,"bg/ffxiv/wil_w1/shared/for_bg/sgbg_w1d1_dor1.sgb"
1530,"bg/ffxiv/wil_w1/shared/for_bg/sgbg_w1d1_dor2.sgb"
1531,"bg/ffxiv/wil_w1/shared/for_bg/sgbg_w1d1_dor3.sgb"
1572,"bgcommon/world/aet/shared/for_bg/sgbg_w_aet_001_01a.sgb"
1585,"bgcommon/world/aet/shared/for_bg/sgbg_w_aet_001_04a.sgb"
1596,"bgcommon/world/tbx/shared/for_bg/sgbg_w_tbx_001_01a.sgb"
1597,"bgcommon/world/tbx/shared/for_bg/sgbg_w_tbx_002_01a.sgb"
1598,"bgcommon/world/tbx/shared/for_bg/sgbg_w_tbx_003_01a.sgb"
1602,"bgcommon/world/sys/shared/for_bg/sgbg_w_sys_001_01a.sgb"
1621,"bgcommon/world/emp/shared/for_bg/sgbg_w_emp_002_01a.sgb"
1623,"bgcommon/world/emp/shared/for_vfx/sgvf_w_emp_b0018.sgb"
1624,"bgcommon/world/evt/shared/for_vfx/sgvf_w_evt_b0042.sgb"
1625,"bgcommon/world/evt/shared/for_vfx/sgvf_w_evt_b0043.sgb"
1626,"bgcommon/world/evt/shared/for_vfx/sgvf_w_evt_b0044.sgb"
1629,"bgcommon/world/lvd/shared/for_vfx/sgvf_w_lvd_b0005.sgb"
1647,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d2_v1_lmp1.sgb"
1648,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1d2_v2_orb1.sgb"
1651,"bgcommon/world/lvd/shared/for_bg/sgbg_f1d2_a0_key1.sgb"
1652,"bgcommon/world/lvd/shared/for_bg/sgbg_f1d2_a0_key2.sgb"
1666,"bgcommon/world/cnt/shared/for_vfx/sgvf_w_cnt_b0072.sgb"
1678,"bgcommon/world/cnt/shared/for_bg/sgbg_w_cnt_001_01a.sgb"
1687,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_nest01.sgb"
1688,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_wall01.sgb"
1690,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_gas01.sgb"
1691,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_gas02.sgb"
1692,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_gas03.sgb"
1693,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_gas04.sgb"
1694,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_gas05.sgb"
1695,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_gas06.sgb"
1696,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_seed01.sgb"
1697,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_nut01.sgb"
1698,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_root01.sgb"
1699,"bg/ffxiv/roc_r1/shared/for_bg/sgbg_r1r2_b1_rock01.sgb"
1704,"bgcommon/world/sys/shared/for_bg/sgbg_w_sys_002_01a.sgb"
1705,"bgcommon/world/sys/shared/for_bg/sgbg_w_sys_005_01a.sgb"
1708,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_sht1.sgb"
1709,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_dora1.sgb"
1710,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_dorb1.sgb"
1711,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_pri1.sgb"
1712,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_cua1.sgb"
1713,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_sec1.sgb"
1714,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_bos1.sgb"
1715,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_secb1.sgb"
1716,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_m1_lev1.sgb"
1719,"bgcommon/actor/evt/shared/for_vfx/sgpl_a_evt_tablesample.sgb"
1738,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_p1_cor1.sgb"
1739,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_p1_cor2.sgb"
1740,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_p1_cor3.sgb"
1741,"bg/ffxiv/sea_s1/shared/for_bg/sgbg_s1d1_p1_cor4.sgb"
1745,"bg/ffxiv/fst_f1/shared/for_bg/sgbg_f1r1_ochu1.sgb"
1767,"bgcommon/world/lvd/shared/for_vfx/sgvf_w_lvd_b0094.sgb"
