key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,,,,,,,,,,,,,,,
int32,str,sbyte,str,sbyte,sbyte,sbyte,sbyte,sbyte,str,uint16,byte,byte,byte,byte,uint16
0,"",0,"",0,0,1,0,0,"",0,0,0,0,0,0
1,"cherry bomb",0,"cherry bombs",0,0,0,0,0,"Summon your cherry bomb minion─a miniature recreation of a voidsent bomb, created via the thaumaturgical rendering of umbrally charged aetherial energy. Guaranteed never to self-destruct, or your gil back.",157,30,0,0,1,4003
2,"mammet #001",0,"mammets #001",0,0,0,0,1,"Summon your mammet #001 minion─a fully operational clockwork puppet built in a joint effort by the Alchemists' and Goldsmiths' Guilds.",155,30,0,0,1,4001
3,"wayward hatchling",0,"wayward hatchlings",0,0,0,0,0,"Summon your wayward hatchling minion. Until he finds his real mother, you'll have to suffice.",156,30,0,0,1,4002
4,"Cait Sith doll",0,"Cait Sith dolls",0,0,0,0,0,"",380,30,0,0,1,4002
5,"baby behemoth",0,"baby behemoths",0,0,0,0,0,"",378,30,0,0,1,4002
6,"自走人形黒渦団(仮)",0,"",0,0,1,0,0,"",336,30,0,0,1,4002
7,"自走人形双蛇党(仮)",0,"",0,0,1,0,0,"",337,30,0,0,1,4002
8,"自走人形不滅隊(仮)",0,"",0,0,1,0,0,"",338,30,0,0,1,4002
9,"雛チョコボ黒渦団(仮)",0,"",0,0,1,0,0,"",339,30,0,0,1,4002
10,"雛チョコボ双蛇党(仮)",0,"",0,0,1,0,0,"",340,30,0,0,1,4002
11,"雛チョコボ不滅隊(仮)",0,"",0,0,1,0,0,"",377,30,0,0,1,4002
12,"ベビーモルボル(仮)",0,"",0,0,1,0,0,"",379,30,0,0,1,4002
13,"ベビーレミング(仮)",0,"",0,0,1,0,0,"",381,30,0,0,1,4002
14,"ベビーキノコ(仮)",0,"",0,0,1,0,0,"",382,30,0,0,1,4002
15,"ベビーチゴー(仮)",0,"",0,0,1,0,0,"",383,30,0,0,1,4002
16,"小鳥(仮)",0,"",0,0,1,0,0,"",384,30,0,0,1,4002
17,"ベビーヤックル(仮)",0,"",0,0,1,0,0,"",385,30,0,0,1,4002
18,"ベビーガルキマセラ(仮)",0,"",0,0,1,0,0,"",386,30,0,0,1,4002
19,"ベビークァール(仮)",0,"",0,0,1,0,0,"",387,30,0,0,1,4002
20,"ベビーメイジクァール(仮)",0,"",0,0,1,0,0,"",387,30,0,0,1,4002
21,"ベビーウィスプ(仮)",0,"",0,0,1,0,0,"",388,30,0,0,1,4002
22,"ゴーレム人形(仮)",0,"",0,0,1,0,0,"",389,30,0,0,1,4002
23,"トンベリ人形(仮)",0,"",0,0,1,0,0,"",390,30,0,0,1,4002
24,"ベビーアダマン(仮)",0,"",0,0,1,0,0,"",391,30,0,0,1,4002
25,"ベビーラプトル(仮)",0,"",0,0,1,0,0,"",392,30,0,0,1,4002
26,"ベビーコウモリ(仮)",0,"",0,0,1,0,0,"",393,30,0,0,1,4002
27,"サップリング(仮)",0,"",0,0,1,0,0,"",394,30,0,0,1,4002
28,"ませきくん(仮)",0,"",0,0,1,0,0,"",395,30,0,0,1,4002
29,"デュラハン人形(仮)",0,"",0,0,1,0,0,"",396,30,0,0,1,4002
30,"おたまじゃくし(仮)",0,"",0,0,1,0,0,"",397,30,0,0,1,4002
31,"ベビーはねとかげ(仮)",0,"",0,0,1,0,0,"",398,30,0,0,1,4002
32,"ベビークジャタ(仮)",0,"",0,0,1,0,0,"",399,30,0,0,1,4002
33,"ベビーサボテンダー(仮)",0,"",0,0,1,0,0,"",400,30,0,0,1,4002
34,"小ガニ(仮)",0,"",0,0,1,0,0,"",401,30,0,0,1,4002
35,"ベビーウルフ(仮)",0,"",0,0,1,0,0,"",402,30,0,0,1,4002
36,"ベビーアーリマン(仮)",0,"",0,0,1,0,0,"",403,30,0,0,1,4002
37,"ベビードードー(仮)",0,"",0,0,1,0,0,"",404,30,0,0,1,4002
38,"ベビー鉱虫(仮)",0,"",0,0,1,0,0,"",405,30,0,0,1,4002
39,"仔牛(仮)",0,"",0,0,1,0,0,"",406,30,0,0,1,4002
40,"ベビーアプカル(仮)",0,"",0,0,1,0,0,"",407,30,0,0,1,4002
41,"ベビーグゥーブー(仮)",0,"",0,0,1,0,0,"",408,30,0,0,1,4002
42,"ベビープリン(仮)",0,"",0,0,1,0,0,"",409,30,0,0,1,4002
43,"キラーマシン人形(仮)",0,"",0,0,1,0,0,"",410,30,0,0,1,4002
44,"ベビーデモンズウォール(仮)",0,"",0,0,1,0,0,"",411,30,0,0,1,4002
45,"ベビーモグラ(仮)",0,"",0,0,1,0,0,"",412,30,0,0,1,4002
46,"子羊(仮)",0,"",0,0,1,0,0,"",413,30,0,0,1,4002
47,"ベビースライム(仮)",0,"",0,0,1,0,0,"",414,30,0,0,1,4002
48,"ベビーマンドラゴラ(仮)",0,"",0,0,1,0,0,"",415,30,0,0,1,4002
49,"ゴブリン人形(仮)",0,"",0,0,1,0,0,"",416,30,0,0,1,4002
50,"シルフ人形(仮)",0,"",0,0,1,0,0,"",417,30,0,0,1,4002
51,"やじるし(仮)",0,"",0,0,1,0,0,"",418,30,0,0,1,4002
52,"飛空艇(仮)",0,"",0,0,1,0,0,"",419,30,0,0,1,4002
53,"キキルン人形(仮)",0,"",0,0,1,0,0,"",420,30,0,0,1,4002
