key,0,1,2,3,4,5,6,7,8,9
#,,,,,,,,,,
int32,str,sbyte,str,sbyte,sbyte,sbyte,sbyte,sbyte,str,byte
10000,"",0,"",0,0,1,0,0,"",3
10001,"Reginald Eventman I",0,"",0,0,1,0,1,"Duke of Eventington",3
10002,"Reginald Eventman II",0,"",0,0,1,0,1,"Earl of Eventwick",3
10003,"Sherman Shopman I",0,"",0,0,1,0,1,"Purveyor of Bric-a-Brac",3
10004,"Sherman Shopman II",0,"",0,0,1,0,1,"Seller of Swords 'n Things",3
10005,"Reginald Eventman III",0,"",0,0,1,0,1,"Baron of Eventshire",3
10006,"Salizar Sandman",0,"",0,0,1,0,1,"Sandbagger Extraordinaire",5
10007,"Reginald Eventman IV",0,"",0,0,1,0,1,"Prince of Eventbury",3
10008,"Neddard Exitman",0,"",0,0,1,0,1,"Keeper of Doors, Guarder of Gates",3
10009,"プラン仮データ１",0,"",0,0,1,0,0,"",1
10010,"プラン仮データ２",0,"",0,0,1,0,0,"",3
10011,"森クエスト発行テストA",0,"",0,0,1,0,0,"",3
10012,"森クエスト発行テストB",0,"",0,0,1,0,0,"",3
10013,"森住人テストA",0,"",0,0,1,0,0,"",3
10014,"森住人テストB",0,"",0,0,1,0,0,"",3
10015,"森住人テストC",0,"",0,0,1,0,0,"",3
10016,"森住人テストD",0,"",0,0,1,0,0,"",3
10017,"森住人テストE",0,"",0,0,1,0,0,"",3
10018,"森住人テストF",0,"",0,0,1,0,0,"",3
10019,"森住人テストG",0,"",0,0,1,0,0,"",3
10020,"森住人テストH",0,"",0,0,1,0,0,"",3
10021,"森住人テストI",0,"",0,0,1,0,0,"",3
10022,"森住人テストJ",0,"",0,0,1,0,0,"",3
10023,"森住人テストK",0,"",0,0,1,0,0,"",3
10024,"クエスト発行人",0,"",0,0,1,0,0,"",3
10025,"クエストイベント１",0,"",0,0,1,0,0,"",3
10026,"クエストイベント２",0,"",0,0,1,0,0,"",3
10027,"クエストイベント３",0,"",0,0,1,0,0,"",3
10028,"クエストイベント４",0,"",0,0,1,0,0,"",3
10029,"クエストイベント５",0,"",0,0,1,0,0,"",3
10030,"クエストイベント６",0,"",0,0,1,0,0,"",3
10031,"カスタムトーク１",0,"",0,0,1,0,0,"",3
10032,"テストマン",0,"",0,0,1,0,0,"",5
10033,"[モーション]ミッドランダー♂",0,"",0,0,1,0,0,"",3
10034,"[モーション]ミッドランダー♀",0,"",0,0,1,0,0,"",3
10035,"[モーション]ハイランダー♂",0,"",0,0,1,0,0,"",3
10036,"[モーション]ハイランダー♀",0,"",0,0,1,0,0,"",3
10037,"[モーション]プレーンフォーク♂",0,"",0,0,1,0,0,"",3
10038,"[モーション]プレーンフォーク♀",0,"",0,0,1,0,0,"",3
10039,"[モーション]デューンフォーク♂",0,"",0,0,1,0,0,"",3
10040,"[モーション]デューンフォーク♀",0,"",0,0,1,0,0,"",3
10041,"[モーション]フォレスター♂",0,"",0,0,1,0,0,"",3
10042,"[モーション]フォレスター♀",0,"",0,0,1,0,0,"",3
10043,"[モーション]シェーダー♂",0,"",0,0,1,0,0,"",3
10044,"[モーション]シェーダー♀",0,"",0,0,1,0,0,"",3
10045,"[モーション]サンシーカー♂",0,"",0,0,1,0,0,"",3
10046,"[モーション]サンシーカー♀",0,"",0,0,1,0,0,"",3
10047,"[モーション]ムーンキーパー♂",0,"",0,0,1,0,0,"",3
10048,"[モーション]ムーンキーパー♀",0,"",0,0,1,0,0,"",3
10049,"[モーション]ゼーヴォルフ♂",0,"",0,0,1,0,0,"",3
10050,"[モーション]ゼーヴォルフ♀",0,"",0,0,1,0,0,"",3
10051,"[モーション]ローエンガルデ♂",0,"",0,0,1,0,0,"",3
10052,"[モーション]ローエンガルデ♀",0,"",0,0,1,0,0,"",3
10053,"基本地面座→基本立→立専用",0,"",0,0,1,0,0,"",3
10054,"派手立→基本立→立専用",0,"",0,0,1,0,0,"",3
10055,"派手椅子座→基本椅子座→基本立→立専用",0,"",0,0,1,0,0,"",3
10056,"固有→基本立→立専用",0,"",0,0,1,0,0,"",3
10057,"リアクション（アイテム渡し）",0,"",0,0,1,0,0,"",3
10058,"リアクション（アイテム受取）",0,"",0,0,1,0,0,"",3
10059,"リアクション（会話）",0,"",0,0,1,0,0,"",3
10060,"未使用",0,"",0,0,1,0,0,"",3
10061,"未使用",0,"",0,0,1,0,0,"",3
10062,"未使用",0,"",0,0,1,0,0,"",3
10063,"delivery moogle",0,"delivery moogles",0,0,0,0,0,"",3
10064,"長谷川テスト1",0,"",0,0,1,0,0,"",3
10065,"ビヘイビアテスト１",0,"",0,0,1,0,0,"",3
10066,"ビヘイビアテスト２",0,"",0,0,1,0,0,"",3
10067,"パルメさん",0,"",0,0,1,0,0,"",3
10068,"リテイナー受付嬢",0,"",0,0,1,0,0,"",3
10069,"川崎テスト01",0,"",0,0,1,0,0,"",3
10070,"川崎テスト2",0,"",0,0,1,0,0,"",3
10071,"川崎テスト3",0,"",0,0,1,0,0,"",3
10072,"ビヘイビアテスト",0,"",0,0,1,0,0,"",3
10073,"他：キャラ班テスト１",0,"",0,0,1,0,0,"",3
10074,"イダパパリモ戦起動テストＮＰＣ",0,"",0,0,1,0,0,"",3
10075,"GCNPCテスト",0,"",0,0,1,0,0,"",3
10076,"Reginald Eventman V",0,"",0,0,1,0,1,"Count of Eventbridge",3
10077,"Reginald Eventman VI",0,"",0,0,1,0,1,"Lord of Eventwood",3
10078,"Reginald Eventman VII",0,"",0,0,1,0,1,"Satrap of Eventmoor",2
10079,"",0,"",0,0,1,0,0,"",5
10080,"",0,"",0,0,1,0,0,"",3
10081,"",0,"",0,0,1,0,0,"",3
10082,"",0,"",0,0,1,0,0,"",3
10083,"",0,"",0,0,1,0,0,"",3
10084,"",0,"",0,0,1,0,0,"",3
10085,"",0,"",0,0,1,0,0,"",3
10086,"",0,"",0,0,1,0,0,"",3
10087,"",0,"",0,0,1,0,0,"",3
10088,"",0,"",0,0,1,0,0,"",3
10089,"",0,"",0,0,1,0,0,"",3
10090,"",0,"",0,0,1,0,0,"",3
10091,"",0,"",0,0,1,0,0,"",3
10092,"",0,"",0,0,1,0,0,"",3
10093,"",0,"",0,0,1,0,0,"",3
10094,"",0,"",0,0,1,0,0,"",3
10095,"",0,"",0,0,1,0,0,"",3
10096,"",0,"",0,0,1,0,0,"",3
10097,"",0,"",0,0,1,0,0,"",3
10098,"",0,"",0,0,1,0,0,"",3
10099,"",0,"",0,0,1,0,0,"",3
10100,"Mother Miounne",0,"Mother Miounne",0,0,0,1,1,"Carline Canopy Proprietress",3
10101,"Gontrant",0,"Gontrant",0,0,0,0,1,"Levemete",3
10102,"Antoinaut",0,"Antoinaut",0,0,0,0,1,"Innkeep",3
10103,"未使用：",0,"",0,0,1,0,0,"",3
10104,"Gyles",0,"Gyles",0,0,0,0,1,"",5
10105,"Tierney",0,"Tierney",0,0,0,1,1,"Levemete",3
10106,"Lionnellais",0,"Lionnellais",0,0,0,1,1,"Airship Ticketer",3
10107,"Hida",0,"Hida",0,0,0,1,1,"",3
10108,"",0,"",0,0,1,0,0,"",5
10109,"arrival gate",0,"arrival gate",0,1,1,0,0,"",3
10110,"",0,"",0,0,1,0,0,"",5
10111,"",0,"",0,0,1,0,0,"",5
10112,"",0,"",0,0,1,0,0,"",5
10113,"",0,"",0,0,1,0,0,"SHOP",5
10114,"",0,"",0,0,1,0,0,"",5
10115,"",0,"",0,0,1,0,0,"",5
10116,"",0,"",0,0,1,0,0,"",5
10117,"",0,"",0,0,1,0,0,"",5
10118,"",0,"",0,0,1,0,0,"",5
10119,"",0,"",0,0,1,0,0,"",5
10120,"",0,"",0,0,1,0,0,"",5
10121,"",0,"",0,0,1,0,0,"",5
10122,"Honoraint",0,"Honoraint",0,0,0,0,1,"",3
10123,"Bertennant",0,"Bertennant",0,0,0,0,1,"",3
10124,"",0,"",0,0,1,0,0,"",5
10125,"Gairhard",0,"Gairhard",0,0,1,0,1,"",3
10126,"",0,"",0,0,1,0,0,"",5
10127,"Ulta",0,"Ulta",0,0,1,0,1,"",3
10128,"Chamberlain",0,"Chamberlain",0,0,1,0,1,"Gateguard",3
10129,"Solyeux",0,"Solyeux",0,0,1,0,1,"",3
10130,"",0,"",0,0,1,0,0,"",5
