key,0,1,2
#,,,
int32,byte,byte,str
0,0,0,""
1,0,0,"採集連続成功回数が<Value>IntegerParameter(1)</Value>以上"
2,0,0,"採集シークレットを全解除"
3,0,0,""
4,0,0,""
5,0,0,""
6,0,0,""
7,0,0,""
8,0,0,""
9,0,0,""
1000,0,0,""
1001,0,0,"STR<Value>IntegerParameter(1)</Value>～"
1002,0,0,"VIT<Value>IntegerParameter(1)</Value>～"
1003,0,0,"DEX<Value>IntegerParameter(1)</Value>～"
1004,0,0,"INT<Value>IntegerParameter(1)</Value>～"
1005,0,0,"MND<Value>IntegerParameter(1)</Value>～"
1006,0,0,"PIE<Value>IntegerParameter(1)</Value>～"
1007,0,0,"識質力<Value>IntegerParameter(1)</Value>～"
1009,0,0,""
1010,1,1,"STRが<Value>IntegerParameter(1)</Value>のとき"
1011,1,2,"STRが<Value>IntegerParameter(1)</Value>ではないとき"
1012,1,3,"STRが<Value>IntegerParameter(1)</Value>より大きい"
1013,1,4,"STRが<Value>IntegerParameter(1)</Value>より小さい"
1014,1,5,"STRが<Value>IntegerParameter(1)</Value>以上"
1015,1,6,"STRが<Value>IntegerParameter(1)</Value>以下"
1020,3,1,"VITが<Value>IntegerParameter(1)</Value>のとき"
1021,3,2,"VITが<Value>IntegerParameter(1)</Value>ではないとき"
1022,3,3,"VITが<Value>IntegerParameter(1)</Value>より大きい"
1023,3,4,"VITが<Value>IntegerParameter(1)</Value>より小さい"
1024,3,5,"VITが<Value>IntegerParameter(1)</Value>以上"
1025,3,6,"VITが<Value>IntegerParameter(1)</Value>以下"
1030,2,1,"DEXが<Value>IntegerParameter(1)</Value>のとき"
1031,2,2,"DEXが<Value>IntegerParameter(1)</Value>ではないとき"
1032,2,3,"DEXが<Value>IntegerParameter(1)</Value>より大きい"
1033,2,4,"DEXが<Value>IntegerParameter(1)</Value>より小さい"
1034,2,5,"DEXが<Value>IntegerParameter(1)</Value>以上"
1035,2,6,"DEXが<Value>IntegerParameter(1)</Value>以下"
1040,4,1,"INTが<Value>IntegerParameter(1)</Value>のとき"
1041,4,2,"INTが<Value>IntegerParameter(1)</Value>ではないとき"
1042,4,3,"INTが<Value>IntegerParameter(1)</Value>より大きい"
1043,4,4,"INTが<Value>IntegerParameter(1)</Value>より小さい"
1044,4,5,"INTが<Value>IntegerParameter(1)</Value>以上"
1045,4,6,"INTが<Value>IntegerParameter(1)</Value>以下"
1050,5,1,"MNDが<Value>IntegerParameter(1)</Value>のとき"
1051,5,2,"MNDが<Value>IntegerParameter(1)</Value>ではないとき"
1052,5,3,"MNDが<Value>IntegerParameter(1)</Value>より大きい"
1053,5,4,"MNDが<Value>IntegerParameter(1)</Value>より小さい"
1054,5,5,"MNDが<Value>IntegerParameter(1)</Value>以上"
1055,5,6,"MNDが<Value>IntegerParameter(1)</Value>以下"
1060,6,1,"PIEが<Value>IntegerParameter(1)</Value>のとき"
1061,6,2,"PIEが<Value>IntegerParameter(1)</Value>ではないとき"
1062,6,3,"PIEが<Value>IntegerParameter(1)</Value>より大きい"
1063,6,4,"PIEが<Value>IntegerParameter(1)</Value>より小さい"
1064,6,5,"PIEが<Value>IntegerParameter(1)</Value>以上"
1065,6,6,"PIEが<Value>IntegerParameter(1)</Value>以下"
1070,37,1,"火属性耐性が<Value>IntegerParameter(1)</Value>のとき"
1071,37,2,"火属性耐性が<Value>IntegerParameter(1)</Value>ではないとき"
1072,37,3,"火属性耐性が<Value>IntegerParameter(1)</Value>より大きい"
1073,37,4,"火属性耐性が<Value>IntegerParameter(1)</Value>より小さい"
1074,37,5,"火属性耐性が<Value>IntegerParameter(1)</Value>以上"
1075,37,6,"火属性耐性が<Value>IntegerParameter(1)</Value>以下"
1080,38,1,"氷属性耐性が<Value>IntegerParameter(1)</Value>のとき"
1081,38,2,"氷属性耐性が<Value>IntegerParameter(1)</Value>ではないとき"
1082,38,3,"氷属性耐性が<Value>IntegerParameter(1)</Value>より大きい"
1083,38,4,"氷属性耐性が<Value>IntegerParameter(1)</Value>より小さい"
1084,38,5,"氷属性耐性が<Value>IntegerParameter(1)</Value>以上"
1085,38,6,"氷属性耐性が<Value>IntegerParameter(1)</Value>以下"
1090,39,1,"風属性耐性が<Value>IntegerParameter(1)</Value>のとき"
1091,39,2,"風属性耐性が<Value>IntegerParameter(1)</Value>ではないとき"
1092,39,3,"風属性耐性が<Value>IntegerParameter(1)</Value>より大きい"
1093,39,4,"風属性耐性が<Value>IntegerParameter(1)</Value>より小さい"
1094,39,5,"風属性耐性が<Value>IntegerParameter(1)</Value>以上"
1095,39,6,"風属性耐性が<Value>IntegerParameter(1)</Value>以下"
1100,40,1,"土属性耐性が<Value>IntegerParameter(1)</Value>のとき"
