key,0,1,2,3,4
#,,,,,
int32,uint32,byte,byte,uint32,uint32
0,0,0,0,0,0
1,1958540,4,0,8,0
2,2310091,5,6,2,2
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,2281258,4,0,8,0
7,2339549,1,0,0,0
8,0,0,0,0,0
9,4203157,1,0,0,0
10,2790145,4,0,8,0
11,2790170,1,0,0,0
12,2790248,1,0,0,0
13,2805121,1,0,0,0
14,2805127,1,0,0,0
15,2805129,1,0,0,0
16,2805131,1,0,0,0
17,2805134,1,0,0,0
18,2805137,1,0,0,0
19,2805139,1,0,0,0
20,2805141,1,0,0,0
21,2805143,1,0,0,0
22,2814947,1,0,0,0
23,2814951,1,0,0,0
24,2814955,1,0,0,0
25,2814962,1,0,0,0
26,3283219,4,0,8,0
27,4069552,1,0,0,0
28,4138412,1,0,0,0
29,4239349,0,1,0,0
30,3538346,1,1,0,0
31,3538347,1,1,0,0
32,3633039,4,0,8,0
33,3649524,1,0,0,0
34,3649526,1,0,0,0
35,3668267,1,0,0,0
36,3656502,1,0,0,0
37,3656504,1,0,0,0
38,3678410,1,0,0,0
39,3909498,1,0,0,0
40,3619505,1,0,0,0
41,3619405,4,0,8,0
42,0,0,0,0,0
43,3812137,1,0,0,0
44,3795940,1,1,0,0
45,3795970,1,1,0,0
46,3795993,1,1,0,0
47,3795998,1,1,0,0
48,3796112,1,1,0,0
49,3796120,1,1,0,0
50,3796121,1,1,0,0
51,3795901,1,1,0,0
52,3795926,1,1,0,0
53,3796149,1,1,0,0
54,3796150,1,1,0,0
55,3796151,1,1,0,0
56,3796152,1,1,0,0
57,3796154,1,1,0,0
58,3796158,1,1,0,0
59,3796160,1,1,0,0
60,3915787,1,1,0,0
61,3915797,1,1,0,0
62,3915800,1,1,0,0
63,3915804,1,1,0,0
64,4096737,1,1,0,0
65,4096772,1,1,0,0
66,4096773,1,1,0,0
67,4096774,1,1,0,0
68,4096776,1,1,0,0
69,4096777,1,1,0,0
70,4096781,1,1,0,0
71,4096782,1,1,0,0
72,4096784,1,1,0,0
73,4096803,1,1,0,0
74,4096810,1,1,0,0
75,3796170,1,1,0,0
76,3796171,1,1,0,0
77,3796177,1,1,0,0
78,3796194,1,1,0,0
79,4107045,1,0,0,0
80,4064743,4,0,8,0
81,4064746,0,0,0,0
82,4064834,1,1,0,0
83,4064836,1,1,0,0
84,4064838,1,1,0,0
85,4064839,1,1,0,0
86,4064842,1,1,0,0
87,4064848,1,0,0,0
88,4064849,1,0,0,0
89,4064850,1,0,0,0
90,4064851,1,0,0,0
91,4208448,0,0,0,0
92,4208452,0,0,0,0
93,4208431,1,0,0,0
94,4208434,1,0,0,0
95,4208437,1,0,0,0
96,0,0,0,0,0
97,0,0,0,0,0
98,0,0,0,0,0
99,0,0,0,0,0
100,0,0,0,0,0
101,4177426,4,0,8,0
102,4247090,1,0,0,0
103,4247631,1,0,0,0
104,4247634,1,0,0,0
105,4247756,1,0,0,0
106,4247760,1,0,0,0
107,4247761,1,0,0,0
108,4247762,1,0,0,0
109,4247764,1,0,0,0
110,4247765,1,0,0,0
111,4247736,1,0,0,0
112,4247746,1,0,0,0
113,4247748,1,0,0,0
114,4247749,1,0,0,0
115,4247750,1,0,0,0
116,4247751,1,0,0,0
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,0,0,0,0,0
122,3943570,7,0,3943585,0
123,3943563,7,0,3943634,0
124,3943614,7,0,3943640,0
125,4000419,1,0,0,0
126,3998421,4,0,8,0
127,4000429,1,0,0,0
128,4000434,1,0,0,0
129,4000423,1,0,0,0
130,4000437,1,0,0,0
131,4097951,4,0,8,0
132,4105944,1,0,0,0
133,4099233,1,0,0,0
134,4108405,1,0,0,0
135,4104720,1,0,0,0
136,4186387,1,0,0,0
137,4186389,1,0,0,0
138,4240064,1,0,0,0
139,4240075,1,0,0,0
140,4240078,1,0,0,0
141,4240080,1,0,0,0
142,4229622,4,0,8,0
143,4235910,1,1,0,0
144,4235911,1,1,0,0
145,4235912,1,1,0,0
146,4235913,1,1,0,0
147,4235914,1,1,0,0
148,4235915,1,1,0,0
149,4235916,1,1,0,0
150,4235917,1,0,0,0
