key,0,1,2,3
#,,,,
int32,int32,uint32,uint32,uint32
0,1,0,0,0
1,4,1,0,0
2,9,24,2007,0
3,9,24,2007,0
4,9,24,2007,0
5,5,8,0,0
6,4,5,0,0
7,4,5,0,0
8,8,21,0,0
9,8,21,0,0
10,7,9,2068,24
11,7,9,2068,24
12,8,21,0,0
13,8,21,0,0
14,8,21,0,0
15,8,21,0,0
16,8,21,0,0
17,8,21,0,0
18,4,35,0,0
19,4,35,0,0
20,4,35,0,0
21,4,43,24,0
22,4,43,24,0
23,4,12,0,0
24,4,12,0,0
25,4,12,0,0
26,9,24,2033,0
27,7,44,2068,24
28,7,44,2068,24
29,7,44,2068,24
30,7,44,2068,24
31,7,44,2068,24
32,7,45,2068,24
33,7,46,2068,24
34,8,21,0,0
35,8,21,0,0
36,8,21,0,0
37,8,21,0,0
38,8,21,0,0
39,8,21,0,0
40,8,24,0,0
41,8,24,0,0
42,4,42,0,0
43,8,21,0,0
44,8,21,0,0
45,8,21,0,0
46,8,21,0,0
47,8,21,0,0
48,8,21,0,0
49,8,21,0,0
50,8,21,0,0
51,8,21,0,0
52,7,18,2068,24
53,7,18,2068,24
54,7,18,2068,24
55,7,18,2068,24
56,7,18,2068,24
57,7,18,2068,24
58,7,18,2068,24
59,7,19,1560,24
60,7,20,1560,24
61,8,24,0,0
62,8,24,0,0
63,8,24,0,0
64,8,24,0,0
65,7,31,2004,24
66,8,21,0,0
67,9,24,2039,0
68,9,24,2039,0
69,9,24,2039,0
70,9,24,2039,0
71,4,34,0,0
72,4,34,0,0
73,4,34,0,0
74,10,36,0,0
75,8,16,0,0
76,8,16,0,0
77,8,16,0,0
78,4,32,0,0
79,4,33,0,0
80,4,32,0,0
81,4,33,0,0
82,8,16,0,0
83,8,16,0,0
84,8,16,0,0
85,8,16,0,0
86,8,16,0,0
87,8,16,0,0
88,8,16,0,0
89,8,16,0,0
90,8,16,0,0
91,8,16,0,0
92,8,16,0,0
93,8,16,0,0
94,8,16,0,0
95,8,16,0,0
96,8,16,0,0
97,8,16,0,0
98,8,16,0,0
99,8,16,0,0
100,8,16,0,0
101,8,16,0,0
102,8,16,0,0
103,8,16,0,0
104,8,16,0,0
105,8,16,0,0
106,4,32,0,0
107,4,33,0,0
108,4,32,0,0
109,4,33,0,0
110,0,0,0,0
111,0,0,0,0
112,8,24,0,0
113,8,24,0,0
114,8,24,0,0
115,8,24,0,0
116,8,24,0,0
117,8,24,0,0
118,4,27,0,0
119,1,0,0,0
120,1,0,0,0
121,1,0,0,0
122,1,0,0,0
123,4,27,0,0
124,4,27,0,0
125,4,28,0,0
126,4,28,0,0
127,4,28,0,0
128,4,28,0,0
129,4,28,0,0
130,4,28,0,0
131,4,28,0,0
132,4,28,0,0
133,4,28,0,0
134,4,28,0,0
135,4,28,0,0
136,4,28,0,0
137,4,28,0,0
138,9,24,2005,0
139,9,24,2005,0
140,9,24,2005,0
141,9,24,2005,0
142,8,24,0,0
143,8,24,0,0
144,8,24,0,0
145,8,24,0,0
146,7,29,2004,24
147,7,29,2004,24
148,7,29,2004,24
149,0,0,0,0
150,4,30,0,0
151,1,0,0,0
152,1,0,0,0
153,1,0,0,0
154,1,0,0,0
155,1,0,0,0
156,0,0,0,0
157,0,0,0,0
158,8,24,0,0
159,8,24,0,0
160,8,24,0,0
161,8,24,0,0
162,4,37,0,0
163,1,0,0,0
164,1,0,0,0
165,1,0,0,0
166,8,24,0,0
167,4,36,0,0
168,8,24,0,0
169,8,24,0,0
170,8,24,0,0
171,8,24,0,0
172,8,24,0,0
173,8,24,0,0
174,8,24,0,0
175,8,24,0,0
176,8,24,0,0
177,8,24,0,0
178,8,24,0,0
179,10,40,4098808,2049
180,10,41,4099279,2050
181,5,0,0,0
182,8,25,0,0
183,8,25,0,0
184,8,25,0,0
185,8,25,0,0
186,8,25,0,0
187,8,25,0,0
188,8,25,0,0
189,8,25,0,0
190,8,25,0,0
191,11,2076,0,0
192,8,24,0,0
193,8,24,0,0
194,8,24,0,0
195,8,24,0,0
196,4,0,0,0
197,4,0,0,0
198,4,0,0,0
199,4,0,0,0
200,4,0,0,0
201,4,0,0,0
202,0,0,0,0
203,10,30,4233736,0
204,10,30,4233765,0
205,10,36,4246650,0
206,10,36,4246652,0
207,8,24,0,0
