key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,,,,,,,,,,,,,,
int32,byte,byte,byte,int16,int16,uint16,byte,byte,uint32,uint16,byte,byte,uint16,uint32
30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.0,1,0,2,657,0,0,0,17,0,6,0,26,5,0
30001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002.0,1,0,14,3,0,1,18,1,3,0,0,23,1,3
30002.1,0,0,7,1,0,0,18,2,4,0,0,0,0,0
30003.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30003.1,0,2,9,0,0,0,18,1,8,0,0,0,0,0
30003.2,0,0,1,818,0,0,18,1,5,0,0,0,0,0
30004.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30004.1,0,2,9,0,0,0,18,1,8,0,0,0,0,0
30004.2,0,0,1,818,0,0,18,1,5,0,0,0,0,0
30005.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30005.1,0,2,9,0,0,0,18,1,8,0,0,0,0,0
30005.2,0,0,1,799,0,0,18,1,5,0,0,0,0,0
30006.0,1,0,1,854,0,0,18,2,5,0,0,0,0,0
30006.1,0,0,1,785,0,0,18,1,5,0,0,0,0,0
30006.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30007.0,1,0,1,808,0,0,18,2,5,0,0,0,0,0
30007.1,0,2,9,0,0,0,18,1,5,0,0,0,0,0
30007.2,0,0,1,786,0,0,18,1,5,0,0,0,0,0
30008.0,1,0,1,799,0,0,18,2,10,0,0,0,0,0
30008.1,0,0,1,785,0,0,18,1,10,0,0,0,0,0
30009.0,1,0,1,786,0,0,18,2,10,0,0,0,0,0
30009.1,0,2,9,0,0,0,18,1,10,0,18,3,90,0
30009.2,0,0,1,854,0,0,18,1,10,0,18,3,90,0
30009.3,0,0,1,786,0,0,18,1,10,0,18,4,90,0
30010.0,1,0,1,786,0,0,18,2,5,0,0,0,0,0
30010.1,0,2,9,0,0,0,18,1,5,0,0,0,0,0
30010.2,0,0,1,786,0,0,18,1,5,0,0,0,0,0
30011.0,1,0,1,796,0,0,18,2,5,0,0,0,0,0
30011.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30011.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30011.3,0,2,24,738,0,0,18,1,5,0,0,0,0,0
30012.0,1,0,1,796,0,0,18,2,5,0,0,0,0,0
30012.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30012.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30012.3,0,2,24,764,0,0,18,1,5,0,0,0,0,0
30013.0,1,0,1,787,0,0,18,2,5,0,0,0,0,0
30013.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30013.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30013.3,0,2,24,764,0,0,18,1,5,0,0,0,0,0
30014.0,1,0,1,786,0,0,18,2,5,0,0,0,0,0
30014.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30014.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30014.3,0,2,24,764,0,0,18,1,5,0,0,0,0,0
30015.0,1,0,1,785,0,0,18,2,5,0,0,0,0,0
30015.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30015.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30015.3,0,2,24,764,0,0,18,1,5,0,0,0,0,0
30016.0,1,0,1,796,0,0,18,2,5,0,0,0,0,0
30016.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30016.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30016.3,0,2,24,694,0,0,18,1,5,0,0,0,0,0
30017.0,1,0,1,784,0,0,18,2,5,0,0,0,0,0
30017.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30017.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30017.3,0,2,24,764,0,0,18,1,5,0,0,0,0,0
30018.0,1,0,1,855,0,0,18,2,5,0,0,0,0,0
30018.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30018.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30018.3,0,2,24,728,0,0,18,1,5,0,0,0,0,0
30019.0,1,0,1,808,0,0,18,2,5,0,0,0,0,0
30019.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30019.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30019.3,0,2,24,728,0,0,18,1,5,0,0,0,0,0
30020.0,1,0,1,855,0,0,18,2,5,0,0,0,0,0
30020.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30020.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30020.3,0,2,24,764,0,0,18,1,5,0,0,0,0,0
30021.0,1,0,1,787,0,0,18,2,5,0,0,0,0,0
30021.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30021.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30021.3,0,2,24,694,0,0,18,1,5,0,18,3,90,0
30022.0,1,0,1,787,0,0,18,2,4,0,0,0,0,0
30022.1,0,2,9,0,0,0,18,1,4,0,18,3,90,0
30022.2,0,0,14,3,0,1,18,1,4,0,0,23,1,3
30022.3,0,0,1,798,0,0,18,1,4,0,18,3,90,0
30022.4,0,0,7,1,0,0,18,2,4,0,0,0,0,0
30023.0,1,0,1,783,0,0,18,1,5,0,0,0,0,0
30023.1,0,0,1,922,0,0,18,2,5,0,0,0,0,0
30023.2,0,2,9,0,0,0,18,1,5,0,18,3,45,3
30023.3,0,0,23,0,0,0,0,0,0,0,0,0,0,0
30023.4,0,0,1,783,0,0,18,1,5,0,0,0,0,0
30023.5,0,0,24,713,0,1,18,1,5,0,0,0,0,0
30024.0,1,2,9,0,0,0,18,1,4,0,18,3,90,0
30024.1,0,0,14,3,0,1,18,1,4,0,0,23,1,3
30024.2,0,0,7,1,0,0,18,2,4,0,0,0,0,0
30025.0,1,2,9,0,0,0,18,1,5,0,18,3,90,0
30026.0,1,0,1,796,0,0,18,2,5,0,0,0,0,0
30026.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30026.2,0,0,23,0,0,0,18,2,5,0,0,0,0,0
30026.3,0,2,24,738,0,1,18,1,5,0,0,0,0,0
30026.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30027.0,1,0,17,0,3,0,0,0,0,0,0,0,0,0
30027.1,0,0,18,1,3,0,0,0,0,0,0,0,0,0
30027.2,0,0,1,811,0,0,0,0,0,0,0,0,0,0
30027.3,0,0,14,3,0,1,18,1,5,0,0,0,0,0
30027.4,0,0,19,3,5,0,0,0,0,0,0,0,0,0
30027.5,0,0,16,0,0,0,0,0,0,0,0,0,0,0
30027.6,0,0,1,912,0,0,0,0,0,0,0,0,0,0
30027.7,0,0,19,5,8,0,0,0,0,0,0,0,0,0
30027.8,0,0,17,2,0,0,0,0,0,0,0,0,0,0
30027.9,0,0,18,2,1,0,0,0,0,0,0,0,0,0
30027.10,0,0,1,812,0,0,0,0,0,0,0,0,0,0
30027.11,0,0,14,3,0,1,18,1,5,0,0,0,0,0
30027.12,0,0,19,5,8,0,0,0,0,0,0,0,0,0
30027.13,0,0,16,0,0,0,0,0,0,0,0,0,0,0
30027.14,0,0,1,912,0,0,0,0,0,0,0,0,0,0
30027.15,0,0,19,5,8,0,0,0,0,0,0,0,0,0
30028.0,1,0,17,0,11,0,0,0,0,0,0,0,0,0
30028.1,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30028.2,0,0,18,1,0,0,0,0,0,0,0,0,0,0
30028.3,0,0,14,3,0,1,18,1,5,0,0,0,0,0
30028.4,0,0,19,8,15,0,0,0,0,0,0,0,0,0
30028.5,0,0,16,0,0,0,0,0,0,0,0,0,0,0
30028.6,0,2,9,0,0,0,18,1,5,0,18,3,90,0
30028.7,0,0,18,1,1,0,0,0,0,0,0,0,0,0
30028.8,0,0,14,3,0,1,18,1,5,0,0,0,0,0
30028.9,0,0,19,15,20,0,0,0,0,0,0,0,0,0
