key,0,1,2
#,Image,Jingle,Type
int32,Image,Jingle,bool
0,0,-1,True
1,120001,6,True
2,120002,7,True
3,120011,8,True
4,120012,-1,True
5,120013,9,True
6,120021,6,True
7,120022,7,True
8,120023,10,True
9,120024,11,True
10,120025,12,True
11,120031,13,True
12,120032,-1,True
13,120033,14,True
14,120201,5,True
15,120202,5,True
16,120203,5,True
17,120204,5,True
18,120207,5,True
19,120208,5,True
20,120209,5,True
21,120210,5,True
22,120301,5,True
23,120305,5,True
24,120306,5,True
25,120307,5,True
26,120319,5,True
27,120314,5,True
28,120310,5,True
29,120211,5,True
30,120226,5,True
31,120227,5,True
32,120205,5,True
33,120071,15,True
34,120072,16,True
35,120073,17,True
36,120302,5,True
37,120071,18,True
38,120072,19,True
39,120073,20,True
40,120228,5,True
41,120229,5,True
42,120303,5,True
43,120308,5,True
44,120304,5,True
45,120309,5,True
46,120311,5,True
47,120312,5,True
48,120313,5,True
49,120315,5,True
50,120316,5,True
51,120317,5,True
52,120318,5,True
53,120320,5,True
54,120321,5,True
55,120322,5,True
56,120323,5,True
57,120324,5,True
58,120325,5,True
59,120326,5,True
60,120327,5,True
61,120328,5,True
62,120329,5,True
63,120230,5,True
64,120231,5,True
65,120232,5,True
66,120233,5,True
67,120234,5,True
68,120213,5,True
69,120214,5,True
70,120215,5,True
71,120216,5,True
72,120045,7,True
73,120260,5,True
74,120250,5,True
75,120258,5,True
76,120270,5,True
77,120263,5,True
78,120274,5,True
79,120251,5,True
80,120271,5,True
81,120262,5,True
82,120278,5,True
83,120277,5,True
84,120276,5,True
85,120273,5,True
86,120261,5,True
87,120253,5,True
88,120252,5,True
89,120260,5,True
90,120206,5,True
91,120217,5,True
92,120218,5,True
93,120235,5,True
94,120236,5,True
95,120237,5,True
96,120238,5,True
97,120239,5,True
98,120267,5,True
99,120268,5,True
100,121021,6,True
101,121022,7,True
102,120014,8,True
103,120015,-1,True
104,121031,31,True
105,121032,32,True
106,121033,33,True
107,120091,8,True
108,120092,-1,True
109,120093,-1,True
110,120058,5,True
111,120255,5,True
112,120256,5,True
113,120264,5,True
114,120266,5,True
115,120279,5,True
116,120280,5,True
117,120284,-1,True
118,120282,5,True
119,120093,-1,True
120,120092,-1,True
121,121001,6,True
122,121002,7,True
123,121011,15,True
124,121012,16,True
125,121013,17,True
126,120071,35,True
127,121061,6,True
128,121062,7,True
129,121071,18,True
130,121072,34,True
131,121073,17,True
132,121041,6,True
133,121042,7,True
134,121051,15,True
135,121052,16,True
136,121053,17,True
137,120219,5,True
138,120220,5,True
139,120254,5,True
140,120257,5,True
141,120259,5,True
142,120265,5,True
143,120269,5,True
144,120272,5,True
145,120275,5,True
146,120281,5,True
147,120283,5,True
148,120285,-1,True
149,120082,0,True
150,120094,0,True
151,120083,7,True
152,120059,5,True
153,120060,5,True
154,120221,5,True
155,120084,6,True
156,120071,36,True
157,121051,18,True
158,121052,19,True
159,120223,5,True
160,120224,5,True
161,120225,5,True
162,120601,5,True
163,120602,5,True
164,120603,5,True
165,120604,5,True
166,120605,5,True
167,120611,0,True
168,120612,0,True
169,120613,0,True
170,120614,0,True
171,120615,0,True
172,0,-1,True
173,0,-1,True
174,0,-1,True
175,0,-1,True
176,0,-1,True
177,0,-1,True
178,0,-1,True
179,0,-1,True
180,0,-1,True
