key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,Leve,CraftLeveTalk,Repeats,Item[0],ItemCount[0],Item[1],ItemCount[1],Item[2],ItemCount[2],Item[3],ItemCount[3],,,,
int32,Leve,CraftLeveTalk,byte,Item,uint16,Item,int32,Item,bool,Item,uint16,bool,int32,uint16,bool
917504,0,0,0,0,0,False,0,0,False,0,0,False,0,0,False
917505,36,3,0,1823,1,False,0,0,False,0,0,False,0,0,False
917506,37,3,0,2457,1,False,0,0,False,0,0,False,0,0,False
917507,38,6,0,2233,1,False,0,0,False,0,0,False,0,0,False
917508,96,3,0,3017,1,False,0,0,False,0,0,False,0,0,False
917509,97,3,0,3772,1,False,0,0,False,0,0,False,0,0,False
917510,98,6,0,3967,1,False,0,0,False,0,0,False,0,0,False
917511,42,4,0,2703,1,False,0,0,False,0,0,False,0,0,False
917512,43,4,0,2233,1,False,0,0,False,0,0,False,0,0,False
917513,44,6,0,1895,1,False,0,0,False,0,0,False,0,0,False
917514,102,4,0,4097,1,False,0,0,False,0,0,False,0,0,False
917515,103,4,0,3774,1,False,0,0,False,0,0,False,0,0,False
917516,104,6,0,3547,1,False,0,0,False,0,0,False,0,0,False
917517,48,5,0,2408,1,False,0,0,False,0,0,False,0,0,False
917518,49,5,2,1825,1,False,1825,1,False,1825,1,False,0,0,False
917519,50,5,0,5371,3,False,0,0,False,0,0,False,0,0,False
917520,108,5,0,3576,1,False,0,0,False,0,0,False,0,0,False
917521,109,5,2,1688,1,False,1688,1,False,1688,1,False,0,0,False
917522,110,5,0,3043,1,False,0,0,False,0,0,False,0,0,False
917523,33,6,0,1998,1,False,0,0,False,0,0,False,0,0,False
917524,34,6,0,2406,1,False,0,0,False,0,0,False,0,0,False
917525,35,3,0,5364,3,False,0,0,False,0,0,False,0,0,False
917526,39,6,0,1825,1,False,0,0,False,0,0,False,0,0,False
917527,40,6,0,2000,1,False,0,0,False,0,0,False,0,0,False
917528,41,4,0,5367,3,False,0,0,False,0,0,False,0,0,False
917529,45,6,0,2004,1,False,0,0,False,0,0,False,0,0,False
917530,46,6,2,2703,1,False,2703,1,False,2703,1,False,0,0,False
917531,47,5,0,1827,1,False,0,0,False,0,0,False,0,0,False
917532,93,6,0,3771,1,False,0,0,False,0,0,False,0,0,False
917533,94,6,0,3537,1,False,0,0,False,0,0,False,0,0,False
917534,95,3,0,5276,3,False,0,0,False,0,0,False,0,0,False
917535,99,6,0,4308,1,False,0,0,False,0,0,False,0,0,False
917536,100,6,0,2672,1,False,0,0,False,0,0,False,0,0,False
917537,101,4,0,5277,3,False,0,0,False,0,0,False,0,0,False
917538,105,6,0,3559,1,False,0,0,False,0,0,False,0,0,False
917539,106,6,2,5277,5,False,0,0,False,0,0,False,0,0,False
917540,107,5,0,3788,1,False,0,0,False,0,0,False,0,0,False
917541,165,8,0,2523,1,False,0,0,False,0,0,False,0,0,False
917542,166,8,2,2331,1,False,2331,1,False,2331,1,False,0,0,False
917543,167,5,0,2537,1,False,0,0,False,0,0,False,0,0,False
917544,168,5,0,2318,1,False,0,0,False,0,0,False,0,0,False
917545,169,5,2,1609,1,False,1609,1,False,1609,1,False,0,0,False
917546,170,5,0,1694,1,False,0,0,False,0,0,False,0,0,False
917547,225,8,0,2241,1,False,0,0,False,0,0,False,0,0,False
917548,226,8,2,2239,1,False,2239,1,False,2239,1,False,0,0,False
917549,227,5,0,2498,1,False,0,0,False,0,0,False,0,0,False
917550,228,5,0,3557,1,False,0,0,False,0,0,False,0,0,False
917551,229,5,2,2712,1,False,2712,1,False,2712,1,False,0,0,False
917552,230,5,0,2472,1,False,0,0,False,0,0,False,0,0,False
917553,465,13,0,4433,1,False,0,0,False,0,0,False,0,0,False
917554,466,13,2,2061,1,False,2061,1,False,2061,1,False,0,0,False
917555,467,5,0,2063,1,False,0,0,False,0,0,False,0,0,False
917556,468,5,0,4209,1,False,0,0,False,0,0,False,0,0,False
917557,469,5,2,4430,1,False,4430,1,False,4430,1,False,0,0,False
917558,470,5,0,2111,1,False,0,0,False,0,0,False,0,0,False
917559,405,13,0,3987,1,False,0,0,False,0,0,False,0,0,False
917560,406,13,2,3336,1,False,3336,1,False,3336,1,False,0,0,False
917561,407,5,0,3053,1,False,0,0,False,0,0,False,0,0,False
917562,408,5,0,3568,1,False,0,0,False,0,0,False,0,0,False
917563,409,5,2,2700,1,False,2700,1,False,2700,1,False,0,0,False
917564,410,5,0,3052,1,False,0,0,False,0,0,False,0,0,False
917565,345,13,0,1963,1,False,0,0,False,0,0,False,0,0,False
917566,346,13,2,4597,5,False,0,0,False,0,0,False,0,0,False
917567,347,5,0,5477,3,False,0,0,False,0,0,False,0,0,False
917568,348,5,0,4575,3,False,0,0,False,0,0,False,0,0,False
917569,349,5,2,4595,5,False,0,0,False,0,0,False,0,0,False
917570,350,5,0,4576,3,False,0,0,False,0,0,False,0,0,False
917571,285,8,0,4746,1,False,0,0,False,0,0,False,0,0,False
917572,286,8,2,4697,3,False,0,0,False,0,0,False,0,0,False
917573,287,5,0,4662,1,False,0,0,False,0,0,False,0,0,False
917574,288,5,0,4698,1,False,0,0,False,0,0,False,0,0,False
917575,289,5,2,4709,3,False,0,0,False,0,0,False,0,0,False
917576,290,5,0,4710,1,False,0,0,False,0,0,False,0,0,False
917577,153,8,0,2342,1,False,0,0,False,0,0,False,0,0,False
917578,154,8,0,1605,1,False,0,0,False,0,0,False,0,0,False
917579,155,10,0,1684,1,False,0,0,False,0,0,False,0,0,False
917580,159,8,0,5057,5,False,0,0,False,0,0,False,0,0,False
917581,160,8,0,2433,1,False,0,0,False,0,0,False,0,0,False
917582,161,11,0,5092,1,False,0,0,False,0,0,False,0,0,False
917583,156,10,0,2393,1,False,0,0,False,0,0,False,0,0,False
917584,157,10,0,2419,1,False,0,0,False,0,0,False,0,0,False
917585,158,8,0,1753,1,False,0,0,False,0,0,False,0,0,False
917586,162,11,0,1686,1,False,0,0,False,0,0,False,0,0,False
917587,163,11,0,2420,1,False,0,0,False,0,0,False,0,0,False
917588,164,8,0,2370,1,False,0,0,False,0,0,False,0,0,False
917589,213,8,0,3972,1,False,0,0,False,0,0,False,0,0,False
917590,214,8,0,2496,1,False,0,0,False,0,0,False,0,0,False
917591,215,10,0,3775,1,False,0,0,False,0,0,False,0,0,False
917592,219,8,0,2680,1,False,0,0,False,0,0,False,0,0,False
917593,220,8,0,3045,1,False,0,0,False,0,0,False,0,0,False
917594,221,11,0,2497,1,False,0,0,False,0,0,False,0,0,False
917595,216,10,0,2495,1,False,0,0,False,0,0,False,0,0,False
917596,217,10,0,2470,1,False,0,0,False,0,0,False,0,0,False
917597,218,8,0,3544,1,False,0,0,False,0,0,False,0,0,False
917598,222,11,0,2236,1,False,0,0,False,0,0,False,0,0,False
917599,223,11,0,3563,1,False,0,0,False,0,0,False,0,0,False
917600,224,8,0,2471,1,False,0,0,False,0,0,False,0,0,False
917601,273,8,0,4855,5,False,0,0,False,0,0,False,0,0,False
917602,274,8,0,4661,1,False,0,0,False,0,0,False,0,0,False
917603,275,10,0,4641,1,False,0,0,False,0,0,False,0,0,False
917604,279,8,0,4651,1,False,0,0,False,0,0,False,0,0,False
917605,280,8,0,4667,1,False,0,0,False,0,0,False,0,0,False
917606,281,11,0,4697,1,False,0,0,False,0,0,False,0,0,False
917607,276,10,0,4640,1,False,0,0,False,0,0,False,0,0,False
917608,277,10,0,4666,1,False,0,0,False,0,0,False,0,0,False
917609,278,8,0,4682,1,False,0,0,False,0,0,False,0,0,False
917610,282,11,0,4858,5,False,0,0,False,0,0,False,0,0,False
917611,283,11,0,4690,1,False,0,0,False,0,0,False,0,0,False
917612,284,8,0,4709,1,False,0,0,False,0,0,False,0,0,False
917613,453,13,0,4198,1,False,0,0,False,0,0,False,0,0,False
917614,454,13,0,4204,1,False,0,0,False,0,0,False,0,0,False
917615,455,15,0,2108,1,False,0,0,False,0,0,False,0,0,False
917616,456,15,0,2445,1,False,0,0,False,0,0,False,0,0,False
917617,457,15,0,4309,1,False,0,0,False,0,0,False,0,0,False
917618,458,13,0,2668,1,False,0,0,False,0,0,False,0,0,False
917619,459,13,0,4095,1,False,0,0,False,0,0,False,0,0,False
917620,460,13,0,4430,1,False,0,0,False,0,0,False,0,0,False
917621,461,16,0,2685,1,False,0,0,False,0,0,False,0,0,False
917622,462,16,0,2444,1,False,0,0,False,0,0,False,0,0,False
917623,463,16,0,4431,1,False,0,0,False,0,0,False,0,0,False
917624,464,13,0,2687,1,False,0,0,False,0,0,False,0,0,False
917625,393,13,0,2658,1,False,0,0,False,0,0,False,0,0,False
917626,394,13,0,2670,1,False,0,0,False,0,0,False,0,0,False
917627,395,15,0,2665,1,False,0,0,False,0,0,False,0,0,False
917628,396,15,0,3539,1,False,0,0,False,0,0,False,0,0,False
917629,397,15,0,3543,1,False,0,0,False,0,0,False,0,0,False
917630,398,13,0,2666,1,False,0,0,False,0,0,False,0,0,False
917631,399,13,0,3023,1,False,0,0,False,0,0,False,0,0,False
917632,400,13,0,3341,1,False,0,0,False,0,0,False,0,0,False
917633,401,16,0,3041,1,False,0,0,False,0,0,False,0,0,False
917634,402,16,0,3325,1,False,0,0,False,0,0,False,0,0,False
917635,403,16,0,3561,1,False,0,0,False,0,0,False,0,0,False
917636,404,13,0,3064,1,False,0,0,False,0,0,False,0,0,False
917637,333,13,0,1960,1,False,0,0,False,0,0,False,0,0,False
917638,334,13,0,4555,3,False,0,0,False,0,0,False,0,0,False
917639,335,15,0,2146,1,False,0,0,False,0,0,False,0,0,False
917640,336,15,0,4551,3,False,0,0,False,0,0,False,0,0,False
917641,337,15,0,5471,3,False,0,0,False,0,0,False,0,0,False
917642,338,13,0,5522,3,False,0,0,False,0,0,False,0,0,False
917643,339,13,0,1961,1,False,0,0,False,0,0,False,0,0,False
917644,340,13,0,2149,1,False,0,0,False,0,0,False,0,0,False
917645,341,16,0,4596,3,False,0,0,False,0,0,False,0,0,False
917646,342,16,0,2147,1,False,0,0,False,0,0,False,0,0,False
917647,343,16,0,4598,3,False,0,0,False,0,0,False,0,0,False
917648,344,13,0,4594,3,False,0,0,False,0,0,False,0,0,False
917649,21,6,0,1820,1,False,0,0,False,0,0,False,0,0,False
917650,22,6,0,3763,1,False,0,0,False,0,0,False,0,0,False
917651,23,7,0,3742,1,False,0,0,False,0,0,False,0,0,False
917652,27,6,0,1892,1,False,0,0,False,0,0,False,0,0,False
917653,28,6,0,2228,1,False,0,0,False,0,0,False,0,0,False
917654,29,7,0,1997,1,False,0,0,False,0,0,False,0,0,False
917655,24,7,0,1891,1,False,0,0,False,0,0,False,0,0,False
917656,25,7,0,2219,1,False,0,0,False,0,0,False,0,0,False
917657,26,6,0,5361,3,False,0,0,False,0,0,False,0,0,False
917658,30,7,0,1821,1,False,0,0,False,0,0,False,0,0,False
917659,31,7,0,1604,1,False,0,0,False,0,0,False,0,0,False
917660,32,6,0,1996,1,False,0,0,False,0,0,False,0,0,False
917661,81,6,0,2631,1,False,0,0,False,0,0,False,0,0,False
917662,82,6,0,3516,1,False,0,0,False,0,0,False,0,0,False
917663,83,7,0,3740,1,False,0,0,False,0,0,False,0,0,False
917664,87,6,0,4092,1,False,0,0,False,0,0,False,0,0,False
917665,88,6,0,1682,1,False,0,0,False,0,0,False,0,0,False
917666,89,7,0,3765,1,False,0,0,False,0,0,False,0,0,False
917667,84,7,0,3959,1,False,0,0,False,0,0,False,0,0,False
917668,85,7,0,4304,1,False,0,0,False,0,0,False,0,0,False
917669,86,6,0,5275,3,False,0,0,False,0,0,False,0,0,False
917670,90,7,0,3534,1,False,0,0,False,0,0,False,0,0,False
917671,91,7,0,2654,1,False,0,0,False,0,0,False,0,0,False
917672,92,6,0,3530,1,False,0,0,False,0,0,False,0,0,False
917673,51,6,0,2246,1,False,0,0,False,0,0,False,0,0,False
917674,52,5,0,1836,1,False,0,0,False,0,0,False,0,0,False
917675,53,6,2,5371,5,False,0,0,False,0,0,False,0,0,False
917676,54,5,0,1627,1,False,0,0,False,0,0,False,0,0,False
917677,55,5,0,1845,1,False,0,0,False,0,0,False,0,0,False
917678,56,5,2,2011,1,False,2011,1,False,2011,1,False,0,0,False
917679,57,12,0,1637,1,False,0,0,False,0,0,False,0,0,False
917680,58,6,0,1915,1,False,0,0,False,0,0,False,0,0,False
917681,59,6,2,1845,1,False,1845,1,False,1845,1,False,0,0,False
917682,60,12,0,1917,1,False,0,0,False,0,0,False,0,0,False
917683,61,12,0,1847,1,False,0,0,False,0,0,False,0,0,False
917684,62,12,2,1838,1,False,1838,1,False,1838,1,False,0,0,False
917685,63,18,0,1850,1,False,0,0,False,0,0,False,0,0,False
917686,64,6,0,2026,1,False,0,0,False,0,0,False,0,0,False
917687,65,6,2,1637,1,False,1637,1,False,1637,1,False,0,0,False
917688,66,18,0,1920,1,False,0,0,False,0,0,False,0,0,False
917689,67,18,0,3870,1,False,0,0,False,0,0,False,0,0,False
917690,68,18,2,1915,1,False,1915,1,False,1915,1,False,0,0,False
917691,69,19,0,1862,1,False,0,0,False,0,0,False,0,0,False
917692,70,6,0,2039,1,False,0,0,False,0,0,False,0,0,False
917693,71,6,2,2464,1,False,2464,1,False,2464,1,False,0,0,False
917694,72,19,0,1925,1,False,0,0,False,0,0,False,0,0,False
917695,73,19,0,2413,1,False,0,0,False,0,0,False,0,0,False
917696,74,19,2,1855,1,False,1855,1,False,1855,1,False,0,0,False
917697,75,20,0,1867,1,False,0,0,False,0,0,False,0,0,False
917698,76,6,0,3908,1,False,0,0,False,0,0,False,0,0,False
917699,77,6,2,5374,5,False,0,0,False,0,0,False,0,0,False
917700,78,20,0,1942,1,False,0,0,False,0,0,False,0,0,False
917701,79,20,0,1937,1,False,0,0,False,0,0,False,0,0,False
917702,80,20,2,2039,1,False,2039,1,False,2039,1,False,0,0,False
917703,111,6,0,2250,1,False,0,0,False,0,0,False,0,0,False
917704,112,5,0,4106,1,False,0,0,False,0,0,False,0,0,False
917705,113,6,2,3983,1,False,3983,1,False,3983,1,False,0,0,False
917706,114,5,0,1697,1,False,0,0,False,0,0,False,0,0,False
917707,115,5,0,3100,1,False,0,0,False,0,0,False,0,0,False
917708,116,5,2,3788,1,False,3788,1,False,3788,1,False,0,0,False
917709,117,12,0,4022,1,False,0,0,False,0,0,False,0,0,False
917710,118,6,0,1708,1,False,0,0,False,0,0,False,0,0,False
917711,119,6,2,5280,5,False,0,0,False,0,0,False,0,0,False
917712,120,12,0,3611,1,False,0,0,False,0,0,False,0,0,False
