key,0
#,GatheringPoint
int32,GatheringPoint
1.0,30413
1.1,30437
1.2,30467
1.3,30520
1.4,30453
1.5,30479
1.6,30321
1.7,30373
1.8,30076
1.9,30102
1.10,30119
2.0,30441
2.1,30105
2.2,30111
2.3,30504
2.4,30457
2.5,30992
2.6,30548
2.7,30108
2.8,30098
2.9,30012
2.10,30048
2.11,30325
2.12,30057
2.13,30060
2.14,30365
2.15,30115
2.16,30063
2.17,30357
3.0,30495
3.1,30409
3.2,30536
3.3,30475
3.4,30544
3.5,30532
3.6,30012
3.7,30027
3.8,30031
3.9,30146
3.10,30042
3.11,30385
3.12,30034
3.13,30045
4.0,30528
4.1,30524
4.2,30405
4.3,30540
4.4,30516
4.5,30552
4.6,30463
4.7,30487
4.8,30397
4.9,30011
4.10,30094
4.11,30016
4.12,30024
4.13,30329
4.14,30080
4.15,30150
4.16,30369
4.17,30054
5.0,30409
5.1,30417
5.2,30491
5.3,30556
5.4,30483
5.5,30471
5.6,30038
5.7,30389
5.8,30090
5.9,30086
5.10,30988
5.11,30072
5.12,30333
5.13,30393
6.0,30499
6.1,30413
6.2,30421
6.3,30429
6.4,30433
6.5,30445
6.6,30353
6.7,30349
6.8,30381
6.9,30337
6.10,30361
6.11,30068
6.12,30052
7.0,30481
7.1,30321
7.2,30373
8.0,30993
8.1,30548
8.2,30327
9.0,30476
9.1,30544
9.2,30146
10.0,30517
10.1,30554
10.2,30329
11.0,30483
11.1,30087
11.2,30988
12.0,30445
12.1,30354
12.2,30383
13.0,31015
13.1,31003
14.0,31015
14.1,31003
15.0,31015
15.1,31003
16.0,31015
16.1,31003
17.0,31015
17.1,31003
18.0,31015
18.1,31003
24.0,30453
24.1,30098
25.0,30516
25.1,30992
25.2,30475
25.3,30445
25.4,30479
25.5,30483
25.6,30321
25.7,30353
25.8,30146
25.9,30325
25.10,30329
25.11,30086
26.0,30552
26.1,30548
26.2,30544
26.3,30373
26.4,30381
26.5,30988
27.0,31015
27.1,31003
29.0,30445
29.1,30353
30.0,30479
30.1,30321
31.0,30516
31.1,30329
32.0,30992
32.1,30325
33.0,30516
33.1,30329
34.0,30475
34.1,30146
35.0,30483
35.1,30086
36.0,30499
37.0,30495
38.0,30437
39.0,30520
40.0,30536
41.0,30499
42.0,31011
43.0,30499
44.0,30528
45.0,30504
46.0,30504
47.0,30111
48.0,30540
49.0,30105
50.0,30524
51.0,30441
52.0,30111
53.0,30536
54.0,30111
55.0,30437
56.0,30491
57.0,30495
58.0,30437
59.0,31011
60.0,31010
61.0,30405
62.0,30520
63.0,30421
63.1,30417
64.0,30536
65.0,30536
66.0,30105
67.0,30421
67.1,30417
68.0,30421
69.0,30425
70.0,30441
71.0,30421
71.1,30417
72.0,30524
73.0,30413
73.1,30409
74.0,30429
75.0,30413
75.1,30409
76.0,30467
77.0,30491
78.0,30397
79.0,31014
80.0,30108
81.0,30532
82.0,30433
83.0,30487
84.0,30471
85.0,31012
86.0,30463
87.0,30556
88.0,30471
89.0,30556
90.0,30463
91.0,31013
92.0,30433
93.0,30457
94.0,30108
95.0,30433
96.0,30108
97.0,30108
98.0,30463
99.0,30487
100.0,30038
101.0,30349
102.0,30349
103.0,30027
103.1,30024
104.0,30027
104.1,30024
105.0,30012
106.0,30057
107.0,31000
108.0,30048
109.0,30048
110.0,30031
111.0,30060
112.0,30060
113.0,30011
114.0,30027
115.0,30389
116.0,30389
117.0,30094
118.0,30019
119.0,30365
120.0,30999
121.0,30060
122.0,30031
123.0,30057
124.0,30027
124.1,30024
125.0,30349
126.0,30090
127.0,30048
128.0,30042
129.0,31001
130.0,30349
131.0,30365
132.0,30012
132.1,30016
133.0,30012
133.1,30016
134.0,30019
135.0,30042
136.0,30042
137.0,30012
137.1,30016
138.0,30011
139.0,30385
140.0,30385
141.0,30019
142.0,30361
143.0,30119
144.0,30333
145.0,30054
146.0,30068
147.0,30080
148.0,30037
149.0,30068
150.0,30150
151.0,30045
152.0,30045
153.0,30052
154.0,30052
155.0,30369
156.0,30393
157.0,30054
158.0,30037
159.0,30072
160.0,30361
161.0,30150
162.0,30080
163.0,30369
164.0,30357
165.0,30034
166.0,30333
167.0,30337
168.0,31005
169.0,31006
170.0,30150
171.0,30072
172.0,30119
173.0,31002
174.0,31008
175.0,30080
176.0,30034
177.0,31007
178.0,30115
179.0,30150
180.0,30063
181.0,30369
182.0,31009
183.0,30072
184.0,30357
185.0,30045
186.0,30119
187.0,30102
188.0,30102
189.0,30063
190.0,30034
191.0,30361
192.0,30337
193.0,30054
194.0,30337
195.0,31006
196.0,30119
197.0,30054
198.0,30052
199.0,30393
200.0,30052
201.0,30076
202.0,30037
203.0,30337
204.0,30076
205.0,30115
206.0,30080
207.0,30333
208.0,30369
209.0,30068
210.0,30063
211.0,30076
212.0,31004
213.0,30037
214.0,30076
215.0,30397
216.0,30556
217.0,30405
218.0,30457
219.0,30495
220.0,30034
221.0,30333
222.0,30393
223.0,30115
224.0,30045
225.0,30102
