key,0,1,2,3,4,5
#,ModelKey,HousingItemCategory,UsageType,UsageParameter,,AquariumTier
int32,byte,byte,byte,uint32,uint32,bool
196608,0,0,0,0,0,False
196609,1,13,0,0,6601,False
196610,2,13,0,0,6602,False
196611,3,13,0,0,6603,False
196612,4,12,0,0,6513,False
196613,5,12,0,0,6515,False
196614,6,12,0,0,6514,False
196615,7,12,0,0,6548,False
196616,8,13,0,0,6613,False
196617,9,13,0,0,6621,False
196618,10,12,0,0,6541,False
196619,11,14,0,0,6635,False
196620,12,15,0,0,6657,False
196621,13,12,0,0,6524,False
196622,14,15,0,0,6659,False
196623,15,12,0,0,6544,False
196624,16,12,0,0,6594,False
196625,17,12,0,0,6595,False
196626,18,12,0,0,6542,False
196627,19,12,3,720995,6559,False
196628,20,15,0,0,6656,False
196629,21,15,0,0,6658,False
196630,22,12,1,721037,6600,True
196631,23,0,0,0,0,False
196632,24,0,0,0,0,False
196633,25,16,0,0,6674,False
196634,26,16,0,0,6675,False
196635,27,16,0,0,6682,False
196636,28,12,0,0,6573,False
196637,29,12,0,0,6576,False
196638,30,15,0,0,6662,False
196639,31,14,0,0,6649,False
196640,32,15,0,0,6663,False
196641,33,13,0,0,6622,False
196642,34,13,0,0,6623,False
196643,35,13,0,0,6624,False
196644,36,13,0,0,6629,False
196645,37,0,0,0,0,False
196646,38,0,0,0,0,False
196647,39,0,0,0,0,False
196648,40,16,0,0,6679,False
196649,41,16,0,0,6680,False
196650,42,16,0,0,6681,False
196651,43,0,0,0,0,False
196652,44,0,0,0,0,False
196653,45,0,0,0,0,False
196654,46,16,0,0,6676,False
196655,47,16,0,0,6677,False
196656,48,16,0,0,6678,False
196657,49,12,4,0,6591,False
196658,50,12,5,0,6593,False
196659,51,12,6,0,6592,False
196660,52,15,7,0,6665,True
196661,53,12,9,0,6536,True
196662,54,12,0,0,6575,False
196663,55,12,0,0,6578,False
196664,56,12,0,0,6574,False
196665,57,12,0,0,6577,False
196666,58,16,0,0,6683,False
196667,59,16,0,0,6684,False
196668,60,15,8,0,6666,True
196669,61,12,10,0,6537,True
196670,62,12,0,0,6523,False
196671,63,12,0,0,6533,False
196672,64,12,0,0,6579,False
196673,65,12,0,0,6596,False
196674,66,14,0,0,6650,False
196675,67,13,0,0,6610,False
196676,68,12,0,0,6519,False
196677,69,13,0,0,6625,False
196678,70,15,0,0,6664,False
196679,71,12,0,0,6597,False
196680,72,12,0,0,6590,False
196681,73,13,0,0,6634,False
196682,74,12,0,0,6598,False
196683,75,12,0,0,6552,False
196684,76,13,0,0,6619,False
196685,77,12,0,0,6520,False
196686,78,13,0,0,6615,False
196687,79,12,0,0,6535,False
196688,80,12,0,0,6569,False
196689,81,12,0,0,6563,False
196690,82,12,0,0,6586,False
196691,83,14,0,0,6636,False
196692,84,14,0,0,6637,False
196693,85,14,0,0,6638,False
196694,86,13,0,0,6604,False
196695,87,13,0,0,6626,False
196696,88,12,0,0,6517,False
196697,89,12,0,0,6570,False
196698,90,12,0,0,6564,False
196699,91,12,0,0,6580,False
196700,92,14,0,0,6643,False
196701,93,14,0,0,6648,False
196702,94,13,0,0,6609,False
196703,95,13,0,0,6614,False
196704,96,13,0,0,6633,False
196705,97,12,0,0,6518,False
196706,98,12,0,0,6571,False
196707,99,12,0,0,6565,False
196708,100,12,0,0,6581,False
196709,101,14,0,0,6642,False
196710,102,15,0,0,6667,False
196711,103,13,0,0,6620,False
196712,104,12,0,0,6521,False
196713,105,15,0,0,6668,False
196714,106,15,0,0,6669,False
196715,107,14,0,0,6652,False
196716,108,15,0,0,6670,False
196717,109,14,0,0,6653,False
196718,110,14,0,0,6654,False
196719,111,14,0,0,6655,False
196720,112,12,0,721037,6587,False
196721,113,12,0,721037,6588,False
196722,114,12,0,721037,6589,False
196723,115,12,19,0,6599,False
196724,116,0,0,0,0,False
196725,117,12,0,0,6526,False
196726,118,12,0,0,6553,False
196727,119,12,0,0,6538,False
196728,120,12,0,0,6556,False
196729,121,12,0,0,6545,False
196730,122,0,0,0,0,False
196731,123,12,0,0,6527,False
196732,124,12,0,0,6555,False
196733,125,12,0,0,6540,False
196734,126,12,0,0,6558,False
196735,127,12,0,0,6547,False
196736,128,0,0,0,0,False
196737,129,12,0,0,6528,False
196738,130,12,0,0,6554,False
196739,131,12,0,0,6539,False
196740,132,12,0,0,6557,False
196741,133,12,0,0,6546,False
196742,134,0,0,0,0,False
196743,135,16,0,0,6685,False
196744,136,12,0,0,6572,False
196745,137,12,0,0,6516,False
196746,138,12,0,0,6582,False
196747,139,16,0,0,6673,False
196748,140,13,17,0,6605,True
196749,141,12,18,0,6522,True
196750,142,0,0,0,0,False
196751,143,14,0,0,6639,False
196752,144,14,0,0,6641,False
196753,145,14,0,0,6640,False
196754,146,12,0,0,6583,False
196755,147,12,0,0,6585,False
196756,148,12,0,0,6584,False
196757,149,14,0,0,6644,False
196758,150,14,0,0,6646,False
196759,151,14,0,0,6645,False
196760,152,15,0,0,6661,False
196761,153,15,0,0,6660,False
196762,154,12,0,0,6550,False
196763,155,12,0,0,6529,False
196764,156,12,0,0,6531,False
196765,157,12,0,0,6530,False
196766,158,12,0,0,6532,False
196767,159,12,0,0,6534,False
196768,160,12,0,0,6543,False
196769,161,12,0,0,6525,False
196770,162,12,0,0,6551,False
196771,163,12,0,0,6549,False
196772,164,13,0,0,6627,False
196773,165,13,0,0,6628,False
196774,166,13,0,0,6630,False
196775,167,13,0,0,6632,False
196776,168,13,0,0,6631,False
196777,169,13,0,0,6606,False
196778,170,13,0,0,6608,False
196779,171,13,0,0,6607,False
196780,172,13,0,0,6612,False
196781,173,13,0,0,6611,False
196782,174,13,0,0,6616,False
196783,175,13,0,0,6617,False
196784,176,13,0,0,6618,False
196785,177,12,0,0,6566,False
196786,178,12,0,0,6568,False
196787,179,12,0,0,6567,False
196788,180,12,0,0,6560,False
196789,181,12,0,0,6562,False
196790,182,12,0,0,6561,False
196791,183,14,0,0,6647,False
196792,184,14,0,0,6651,False
196793,185,15,0,0,6671,False
