key,0,1,2,3,4,5
#,File,Priority,DisableRestartTimeOut,DisableRestart,PassEnd,DisableRestartResetTime
int32,str,byte,bool,bool,bool,single
0,"",0,False,False,True,90
1,"music/ffxiv/BGM_Null.scd",0,False,False,True,90
2,"music/ffxiv/BGM_System_Title.scd",1,False,False,True,90
3,"music/ffxiv/BGM_System_Launcher.scd",1,False,False,True,90
4,"music/ffxiv/BGM_System_Chara.scd",1,False,False,True,90
5,"music/ffxiv/BGM_Town_Rest_01.scd",1,False,False,True,90
6,"music/ffxiv/BGM_Town_Gri_Day.scd",1,False,False,True,90
7,"music/ffxiv/BGM_Town_Gri_Night.scd",1,False,False,True,90
8,"music/ffxiv/BGM_Field_Gri_01.scd",1,True,True,False,90
9,"music/ffxiv/BGM_Field_Gri_02.scd",1,False,True,True,35
10,"music/ffxiv/BGM_Field_Gri_03.scd",1,False,True,True,120
11,"music/ffxiv/BGM_Field_Gri_04.scd",1,False,True,True,120
12,"music/ffxiv/BGM_Field_Gri_05.scd",1,False,True,True,120
13,"music/ffxiv/BGM_Battle_Gri_01.scd",2,False,False,True,90
14,"music/ffxiv/BGM_Leves.scd",1,False,False,True,90
15,"music/ffxiv/BGM_Dungeon_Gri_01.scd",1,True,True,False,90
16,"music/ffxiv/BGM_Battle_Dungeon_01.scd",2,False,False,True,90
17,"music/ffxiv/BGM_Rade_01.scd",1,False,False,True,90
18,"music/ffxiv/BGM_System_WinLoop.scd",1,False,False,True,90
19,"music/ffxiv/BGM_Event_OP01.scd",1,False,False,True,90
20,"music/ffxiv/BGM_System_WinShot_01.scd",1,False,False,True,90
21,"music/ffxiv/BGM_System_WinShot_02.scd",1,False,False,True,90
22,"music/ffxiv/BGM_System_WinShot_03.scd",1,False,False,True,90
23,"music/ffxiv/BGM_System_WinShot_04.scd",1,False,False,True,90
24,"music/ffxiv/BGM_Field_Gri_06.scd",1,False,True,True,120
25,"music/ffxiv/BGM_Town_Lim_Day.scd",1,False,False,True,90
26,"music/ffxiv/BGM_Town_Lim_Night.scd",1,False,False,True,90
27,"music/ffxiv/BGM_Field_Lim_01.scd",1,True,True,False,90
28,"music/ffxiv/BGM_Field_Lim_02.scd",1,False,True,True,120
29,"music/ffxiv/BGM_Field_Lim_03.scd",1,False,True,True,120
30,"music/ffxiv/BGM_Field_Lim_04.scd",1,False,True,True,120
31,"music/ffxiv/BGM_Field_Lim_05.scd",1,False,True,True,45
32,"music/ffxiv/BGM_Field_Lim_06.scd",1,False,True,True,120
33,"music/ffxiv/BGM_Battle_Lim_01.scd",1,False,False,True,90
34,"music/ffxiv/BGM_Leves_Lim_01.scd",1,False,False,True,90
35,"music/ffxiv/BGM_Dungeon_Lim_01.scd",1,True,True,False,90
36,"music/ffxiv/BGM_Boss_01.scd",1,False,False,True,90
37,"music/ffxiv/BGM_Boss_02.scd",1,False,False,True,90
38,"music/ffxiv/BGM_Boss_03.scd",1,False,False,True,90
39,"music/ffxiv/BGM_Boss_04.scd",1,False,False,True,90
40,"music/ffxiv/BGM_Behest.scd",1,False,False,True,90
41,"music/ffxiv/BGM_Dungeon_Gri_02.scd",1,True,True,False,90
42,"music/ffxiv/BGM_Dungeon_Gri_03.scd",1,True,True,False,90
43,"music/ffxiv/BGM_Dungeon_Lim_02.scd",1,True,True,False,90
44,"music/ffxiv/BGM_Town_Uru_Day.scd",1,False,False,True,90
45,"music/ffxiv/BGM_Town_Uru_Night.scd",1,False,False,True,90
46,"music/ffxiv/BGM_Field_Uru_01.scd",1,True,True,False,90
47,"music/ffxiv/BGM_Field_Uru_02.scd",1,False,True,True,120
48,"music/ffxiv/BGM_Field_Uru_03.scd",1,False,True,True,120
49,"music/ffxiv/BGM_Field_Uru_04.scd",1,False,True,True,25
50,"music/ffxiv/BGM_Field_Uru_05.scd",1,False,True,True,120
51,"music/ffxiv/BGM_Field_Uru_06.scd",1,False,True,True,120
52,"music/ffxiv/BGM_Battle_Uru_01.scd",1,False,False,True,90
53,"music/ffxiv/BGM_Dungeon_Uru_01.scd",1,True,True,False,90
54,"music/ffxiv/BGM_Dungeon_Uru_02.scd",1,True,True,False,90
55,"music/ffxiv/BGM_Field_Safe1.scd",1,False,True,True,105
56,"music/ffxiv/BGM_Field_Safe2.scd",1,True,True,True,105
57,"music/ffxiv/BGM_Field_Danger1.scd",1,False,True,True,90
58,"music/ffxiv/BGM_Field_Danger2.scd",1,False,True,True,90
59,"music/ffxiv/BGM_Field_Danger3.scd",1,False,True,False,90
60,"music/ffxiv/BGM_Field_Mor_01.scd",1,False,True,True,120
61,"music/ffxiv/BGM_Ride_RChocobo.scd",1,False,False,True,90
62,"music/ffxiv/BGM_Ride_Chocobo.scd",1,False,False,True,90
63,"music/ffxiv/BGM_Company_Gri.scd",1,False,False,True,90
64,"music/ffxiv/BGM_Company_Lim.scd",1,False,False,True,90
65,"music/ffxiv/BGM_Company_Uru.scd",1,False,False,True,90
66,"music/ffxiv/BGM_Field_Suna.scd",1,False,False,True,90
67,"music/ffxiv/BGM_Leves_Easy.scd",1,False,False,True,90
68,"music/ffxiv/BGM_Fate_Kyoten.scd",1,False,False,True,90
