key,0,1,2,3,4,5,6,7,8
#,Action,,,,,GrandCompany[0],GrandCompany[1],GrandCompany[2],
int32,Action,byte,uint16,uint16,uint16,bool,bool,bool,byte
0,0,0,0,0,0,False,False,False,0
1,1558,3,164,165,166,True,True,True,0
2,1559,3,167,168,0,True,True,True,0
3,1560,3,169,170,171,True,True,True,0
4,1561,3,172,173,174,True,True,True,0
5,1562,3,175,176,177,True,True,True,0
6,1563,3,178,179,180,True,True,True,0
7,1564,3,181,182,183,True,True,True,0
8,1565,3,184,185,0,True,True,True,0
9,1566,3,186,187,188,True,True,True,0
10,1567,3,189,190,191,True,True,True,0
11,1568,3,192,193,0,True,True,True,0
12,1569,3,194,195,196,True,True,True,0
13,1570,3,197,198,199,True,True,True,0
14,1571,3,200,201,202,True,True,True,0
15,1572,3,203,204,0,True,True,True,0
16,1573,3,205,206,0,True,True,True,0
17,1574,3,207,208,209,True,True,True,0
18,1575,3,210,211,212,True,True,True,0
19,1576,3,213,0,0,True,True,True,0
20,1577,3,216,217,218,True,True,True,0
21,1578,3,219,220,221,True,True,True,0
22,1579,3,222,223,224,True,True,True,0
23,1580,3,225,226,0,True,True,True,0
24,1581,3,227,228,229,True,True,True,0
25,1582,3,230,231,0,True,True,True,0
26,1583,3,232,233,0,True,True,True,0
27,1584,3,234,0,0,True,True,True,0
28,1585,3,235,0,0,True,True,True,0
29,0,0,0,0,0,False,False,False,0
30,0,0,0,0,0,False,False,False,0
31,0,0,0,0,0,False,False,False,0
32,0,0,0,0,0,False,False,False,0
33,0,0,0,0,0,False,False,False,0
34,0,0,0,0,0,False,False,False,0
35,0,0,0,0,0,False,False,False,0
36,0,0,0,0,0,False,False,False,0
37,0,0,0,0,0,False,False,False,0
38,0,0,0,0,0,False,False,False,0
39,0,0,0,0,0,False,False,False,0
40,0,0,0,0,0,False,False,False,0
41,0,0,0,0,0,False,False,False,0
42,0,0,0,0,0,False,False,False,0
43,0,0,0,0,0,False,False,False,0
44,0,0,0,0,0,False,False,False,0
45,0,0,0,0,0,False,False,False,0
46,0,0,0,0,0,False,False,False,0
47,0,0,0,0,0,False,False,False,0
48,0,0,0,0,0,False,False,False,0
49,0,0,0,0,0,False,False,False,0
50,0,0,0,0,0,False,False,False,0
