key,0,1,2,3,4,5
#,Label,Param,Platform,Required,Category,
int32,str,byte,byte,bool,byte,str
0,"",255,255,False,0,""
11,"MOVE_AND_STEER",255,255,False,1,"Steer"
12,"MOVE_FORE",255,255,False,1,"Move Forward"
13,"MOVE_BACK",255,255,False,1,"Move Back / Walk Backwards"
14,"MOVE_LEFT",255,255,False,1,"Move Left / Turn Left"
15,"MOVE_RIGHT",255,255,False,1,"Move Right / Turn Right"
16,"MOVE_STRIFE_L",255,255,False,1,"Strafe Left"
17,"MOVE_STRIFE_R",255,255,False,1,"Strafe Right"
18,"JUMP",255,255,False,1,"Jump"
19,"WALK",255,255,False,1,"Toggle between Run/Walk"
20,"AUTORUN_KEY",255,255,False,1,"Turn On/Off Auto-run"
21,"SWARD",255,255,False,1,"Draw/Sheathe Weapon"
22,"CAMERA_FOCUS",255,255,False,1,"Lock Camera on Target"
23,"",255,255,False,0,""
24,"",255,255,False,0,""
25,"",255,255,False,0,""
26,"",255,255,False,0,""
27,"",255,255,False,0,""
28,"",255,255,False,0,""
29,"",255,255,False,0,""
30,"",255,255,False,0,""
31,"",255,255,False,0,""
32,"",255,255,False,0,""
33,"",255,255,False,0,""
34,"",255,255,False,0,""
35,"",255,255,False,0,""
36,"",255,255,False,0,""
37,"",255,255,False,0,""
38,"",255,255,False,0,""
39,"",255,255,False,0,""
40,"",255,255,False,0,""
41,"",255,255,False,0,""
42,"",255,255,False,0,""
43,"",255,255,False,0,""
44,"",255,255,False,0,""
45,"",255,255,False,0,""
46,"",255,255,False,0,""
47,"",255,255,False,0,""
48,"",255,255,False,0,""
49,"",255,255,False,0,""
51,"CAMERA_UP",255,255,False,1,"Point Camera Up"
52,"CAMERA_DOWN",255,255,False,1,"Point Camera Down"
53,"CAMERA_LEFT",255,255,False,1,"Point Camera to the Left"
54,"CAMERA_RIGHT",255,255,False,1,"Point Camera to the Right"
55,"CAMERA_MODE",255,255,False,1,"Toggle between 1st/3rd Person Mode"
56,"CAMERA_BACKWARD",255,255,False,1,"Flip Camera"
57,"CAMERA_ZOOMIN",255,255,False,1,"Zoom Camera In"
58,"CAMERA_ZOOMOUT",255,255,False,1,"Zoom Camera Out"
59,"CAMERA_LOAD",255,255,False,1,"Return Camera to Saved Position"
60,"CAMERA_SAVE",255,255,False,1,"Save Current Camera Position"
61,"CAMERA_RESET",255,255,False,1,"Return Camera to Default Position"
62,"CAM_TILT_UP",255,255,False,1,"Tilt Camera Up"
63,"CAM_TILT_DOWN",255,255,False,1,"Tilt Camera Down"
64,"",255,255,False,0,""
65,"",255,255,False,0,""
66,"",255,255,False,0,""
67,"",255,255,False,0,""
68,"",255,255,False,0,""
69,"",255,255,False,0,""
70,"",255,255,False,0,""
71,"",255,255,False,0,""
72,"",255,255,False,0,""
73,"",255,255,False,0,""
74,"",255,255,False,0,""
75,"",255,255,False,0,""
76,"",255,255,False,0,""
77,"",255,255,False,0,""
78,"",255,255,False,0,""
79,"",255,255,False,0,""
80,"",255,255,False,0,""
81,"",255,255,False,0,""
82,"",255,255,False,0,""
83,"",255,255,False,0,""
84,"",255,255,False,0,""
85,"",255,255,False,0,""
86,"",255,255,False,0,""
87,"",255,255,False,0,""
88,"",255,255,False,0,""
89,"",255,255,False,0,""
90,"",255,255,False,0,""
91,"",255,255,False,0,""
92,"",255,255,False,0,""
93,"",255,255,False,0,""
94,"",255,255,False,0,""
95,"",255,255,False,0,""
96,"",255,255,False,0,""
97,"",255,255,False,0,""
98,"",255,255,False,0,""
99,"",255,255,False,0,""
103,"TARGET_NEXT",255,255,False,2,"Cycle through Enemies (Nearest to Farthest)"
104,"TARGET_PREV",255,255,False,2,"Cycle through Enemies (Farthest to Nearest)"
105,"TARGET_P1",255,255,False,2,"Target Self"
106,"TARGET_P2",255,255,False,2,"Target Member 2 in Party List"
107,"TARGET_P3",255,255,False,2,"Target Member 3 in Party List"
108,"TARGET_P4",255,255,False,2,"Target Member 4 in Party List"
109,"TARGET_P5",255,255,False,2,"Target Member 5 in Party List"
110,"TARGET_P6",255,255,False,2,"Target Member 6 in Party List"
