key,0,1,2,3,4,5,6,7,8,9
#,Singular,Adjective,Plural,PossessivePronoun,StartsWithVowel,,Pronoun,Article,Title,Map
int32,str,sbyte,str,sbyte,sbyte,sbyte,sbyte,sbyte,str,byte
1000000,"",0,"",0,0,1,0,0,"",3
1000001,"",0,"",0,0,0,0,0,"",0
1000002,"",0,"",0,0,0,0,0,"",0
1000003,"",0,"",0,0,0,0,0,"",0
1000004,"",0,"",0,0,0,0,0,"",0
1000005,"",0,"",0,0,0,0,0,"",0
1000006,"",0,"",0,0,0,0,0,"",0
1000007,"",0,"",0,0,0,0,0,"",0
1000008,"",0,"",0,0,0,0,0,"",0
1000009,"",0,"",0,0,0,0,0,"",0
1000010,"",0,"",0,0,0,0,0,"",0
1000011,"",0,"",0,0,0,0,0,"",0
1000012,"",0,"",0,0,0,0,0,"",0
1000013,"",0,"",0,0,0,0,0,"",0
1000014,"",0,"",0,0,0,0,0,"",0
1000015,"",0,"",0,0,0,0,0,"",0
1000016,"",0,"",0,0,0,0,0,"",0
1000017,"",0,"",0,0,0,0,0,"",0
1000018,"",0,"",0,0,0,0,0,"",0
1000019,"",0,"",0,0,0,0,0,"",0
1000020,"",0,"",0,0,0,0,0,"",0
1000021,"",0,"",0,0,0,0,0,"",0
1000022,"",0,"",0,0,0,0,0,"",0
1000023,"",0,"",0,0,0,0,0,"",0
1000024,"",0,"",0,0,0,0,0,"",0
1000025,"",0,"",0,0,0,0,0,"",0
1000026,"",0,"",0,0,0,0,0,"",0
1000027,"",0,"",0,0,0,0,0,"",0
1000028,"",0,"",0,0,0,0,0,"",0
1000029,"",0,"",0,0,0,0,0,"",0
1000030,"",0,"",0,0,0,0,0,"",0
1000031,"",0,"",0,0,0,0,0,"",0
1000032,"",0,"",0,0,0,0,0,"",0
1000033,"",0,"",0,0,0,0,0,"",0
1000034,"",0,"",0,0,0,0,0,"",0
1000035,"",0,"",0,0,0,0,0,"",0
1000036,"",0,"",0,0,0,0,0,"",0
1000037,"",0,"",0,0,0,0,0,"",0
1000038,"",0,"",0,0,0,0,0,"",0
1000039,"",0,"",0,0,0,0,0,"",0
1000040,"",0,"",0,0,0,0,0,"",0
1000041,"",0,"",0,0,0,0,0,"",0
1000042,"",0,"",0,0,0,0,0,"",0
1000043,"",0,"",0,0,0,0,0,"",0
1000044,"",0,"",0,0,0,0,0,"",0
1000045,"",0,"",0,0,0,0,0,"",0
1000046,"",0,"",0,0,0,0,0,"",0
1000047,"",0,"",0,0,0,0,0,"",0
1000048,"",0,"",0,0,0,0,0,"",0
1000049,"",0,"",0,0,0,0,0,"",0
1000050,"",0,"",0,0,0,0,0,"",0
1000051,"",0,"",0,0,0,0,0,"",0
1000052,"",0,"",0,0,0,0,0,"",0
1000053,"",0,"",0,0,0,0,0,"",0
1000054,"",0,"",0,0,0,0,0,"",0
1000055,"",0,"",0,0,0,0,0,"",0
1000056,"",0,"",0,0,0,0,0,"",0
1000057,"",0,"",0,0,0,0,0,"",0
1000058,"",0,"",0,0,0,0,0,"",0
1000059,"",0,"",0,0,0,0,0,"",0
1000060,"",0,"",0,0,0,0,0,"",0
1000061,"",0,"",0,0,0,0,0,"",0
1000062,"",0,"",0,0,0,0,0,"",0
1000063,"delivery moogle",0,"delivery moogles",0,0,0,0,0,"",3
1000064,"",0,"",0,0,0,0,0,"",0
1000065,"",0,"",0,0,0,0,0,"",0
1000066,"",0,"",0,0,0,0,0,"",0
1000067,"",0,"",0,0,0,0,0,"",0
1000068,"",0,"",0,0,0,0,0,"",0
1000069,"",0,"",0,0,0,0,0,"",0
1000070,"",0,"",0,0,0,0,0,"",0
1000071,"",0,"",0,0,0,0,0,"",0
1000072,"",0,"",0,0,0,0,0,"",0
1000073,"",0,"",0,0,0,0,0,"",0
1000074,"",0,"",0,0,0,0,0,"",0
1000075,"",0,"",0,0,0,0,0,"",0
1000076,"",0,"",0,0,0,0,0,"",0
1000077,"",0,"",0,0,0,0,0,"",0
1000078,"",0,"",0,0,0,0,0,"",0
1000079,"",0,"",0,0,0,0,0,"",0
1000080,"",0,"",0,0,1,0,0,"",3
1000081,"",0,"",0,0,1,0,0,"",3
1000082,"",0,"",0,0,1,0,0,"",3
1000083,"",0,"",0,0,1,0,0,"",3
1000084,"",0,"",0,0,1,0,0,"",3
1000085,"",0,"",0,0,1,0,0,"",3
1000086,"",0,"",0,0,1,0,0,"",3
1000087,"",0,"",0,0,1,0,0,"",3
1000088,"",0,"",0,0,1,0,0,"",3
1000089,"",0,"",0,0,1,0,0,"",3
1000090,"",0,"",0,0,1,0,0,"",3
1000091,"",0,"",0,0,1,0,0,"",3
1000092,"",0,"",0,0,1,0,0,"",3
1000093,"",0,"",0,0,1,0,0,"",3
1000094,"",0,"",0,0,1,0,0,"",3
