key,0,1
#,,
int32,str,str
0,"TEXT_CLSCUL000_00241_SEQ_00",""
1,"TEXT_CLSCUL000_00241_SEQ_01",""
2,"TEXT_CLSCUL000_00241_SEQ_02",""
3,"TEXT_CLSCUL000_00241_SEQ_03",""
4,"TEXT_CLSCUL000_00241_SEQ_04",""
5,"TEXT_CLSCUL000_00241_SEQ_05",""
6,"TEXT_CLSCUL000_00241_SEQ_06",""
7,"TEXT_CLSCUL000_00241_SEQ_07",""
8,"TEXT_CLSCUL000_00241_SEQ_08",""
9,"TEXT_CLSCUL000_00241_SEQ_09",""
10,"TEXT_CLSCUL000_00241_SEQ_10",""
11,"TEXT_CLSCUL000_00241_SEQ_11",""
12,"TEXT_CLSCUL000_00241_SEQ_12",""
13,"TEXT_CLSCUL000_00241_SEQ_13",""
14,"TEXT_CLSCUL000_00241_SEQ_14",""
15,"TEXT_CLSCUL000_00241_SEQ_15",""
16,"TEXT_CLSCUL000_00241_SEQ_16",""
17,"TEXT_CLSCUL000_00241_SEQ_17",""
18,"TEXT_CLSCUL000_00241_SEQ_18",""
19,"TEXT_CLSCUL000_00241_SEQ_19",""
20,"TEXT_CLSCUL000_00241_SEQ_20",""
21,"TEXT_CLSCUL000_00241_SEQ_21",""
22,"TEXT_CLSCUL000_00241_SEQ_22",""
23,"TEXT_CLSCUL000_00241_SEQ_23",""
24,"TEXT_CLSCUL000_00241_TODO_00",""
25,"TEXT_CLSCUL000_00241_TODO_01",""
26,"TEXT_CLSCUL000_00241_TODO_02",""
27,"TEXT_CLSCUL000_00241_TODO_03",""
28,"TEXT_CLSCUL000_00241_TODO_04",""
29,"TEXT_CLSCUL000_00241_TODO_05",""
30,"TEXT_CLSCUL000_00241_TODO_06",""
31,"TEXT_CLSCUL000_00241_TODO_07",""
32,"TEXT_CLSCUL000_00241_TODO_08",""
33,"TEXT_CLSCUL000_00241_TODO_09",""
34,"TEXT_CLSCUL000_00241_TODO_10",""
35,"TEXT_CLSCUL000_00241_TODO_11",""
36,"TEXT_CLSCUL000_00241_TODO_12",""
37,"TEXT_CLSCUL000_00241_TODO_13",""
38,"TEXT_CLSCUL000_00241_TODO_14",""
39,"TEXT_CLSCUL000_00241_TODO_15",""
40,"TEXT_CLSCUL000_00241_TODO_16",""
41,"TEXT_CLSCUL000_00241_TODO_17",""
42,"TEXT_CLSCUL000_00241_TODO_18",""
43,"TEXT_CLSCUL000_00241_TODO_19",""
44,"TEXT_CLSCUL000_00241_TODO_20",""
45,"TEXT_CLSCUL000_00241_TODO_21",""
46,"TEXT_CLSCUL000_00241_TODO_22",""
47,"TEXT_CLSCUL000_00241_TODO_23",""
48,"TEXT_CLSCUL000_00241_TALK_SCENE00000_000",""
49,"TEXT_CLSCUL000_00241_TALK_SCENE00000_001",""
50,"TEXT_CLSCUL000_00241_TALK_SCENE00000_002",""
51,"TEXT_CLSCUL000_00241_TALK_SCENE00000_003",""
52,"TEXT_CLSCUL000_00241_TALK_SCENE00001_000",""
53,"TEXT_CLSCUL000_00241_TALK_SCENE00001_001",""
54,"TEXT_CLSCUL000_00241_TALK_SCENE00001_002",""
55,"TEXT_CLSCUL000_00241_TALK_SCENE00001_003",""
56,"TEXT_CLSCUL000_00241_TALK_SCENE00001_004",""
57,"TEXT_CLSCUL000_00241_TALK_SCENE00001_005",""
58,"TEXT_CLSCUL000_00241_TALK_SCENE00001_006",""
59,"TEXT_CLSCUL000_00241_TALK_SCENE00001_007",""
60,"TEXT_CLSCUL000_00241_TALK_SCENE00001_008",""
