key,0,1
#,,
int32,str,str
0,"TEXT_GAIUSB308_00849_SEQ_00","Etgar would have you once again slay his demons."
1,"TEXT_GAIUSB308_00849_SEQ_01","Etgar worriedly recounts how the river has gorged itself sick on the winery's rich wastewater, causing gigantoads to run riot. He bids you dispatch three of the overgrown amphibians."
2,"TEXT_GAIUSB308_00849_SEQ_02","You have beaten back the humongous hopping menaces. Report back to Etgar and tell him the deed is done."
3,"TEXT_GAIUSB308_00849_SEQ_03","Though relieved that the sugar-soused pests have been dealt with, Etgar remains concerned about the impact of winemaking on the natural habitat. You cannot help but feel better about your own chosen trade and its relative lack of complication."
4,"TEXT_GAIUSB308_00849_SEQ_04","dummy"
5,"TEXT_GAIUSB308_00849_SEQ_05","dummy"
6,"TEXT_GAIUSB308_00849_SEQ_06","dummy"
7,"TEXT_GAIUSB308_00849_SEQ_07","dummy"
8,"TEXT_GAIUSB308_00849_SEQ_08","dummy"
9,"TEXT_GAIUSB308_00849_SEQ_09","dummy"
10,"TEXT_GAIUSB308_00849_SEQ_10","dummy"
11,"TEXT_GAIUSB308_00849_SEQ_11","dummy"
12,"TEXT_GAIUSB308_00849_SEQ_12","dummy"
13,"TEXT_GAIUSB308_00849_SEQ_13","dummy"
14,"TEXT_GAIUSB308_00849_SEQ_14","dummy"
15,"TEXT_GAIUSB308_00849_SEQ_15","dummy"
16,"TEXT_GAIUSB308_00849_SEQ_16","dummy"
17,"TEXT_GAIUSB308_00849_SEQ_17","dummy"
18,"TEXT_GAIUSB308_00849_SEQ_18","dummy"
19,"TEXT_GAIUSB308_00849_SEQ_19","dummy"
20,"TEXT_GAIUSB308_00849_SEQ_20","dummy"
21,"TEXT_GAIUSB308_00849_SEQ_21","dummy"
22,"TEXT_GAIUSB308_00849_SEQ_22","dummy"
23,"TEXT_GAIUSB308_00849_SEQ_23","dummy"
24,"TEXT_GAIUSB308_00849_TODO_00","Slay gigantoads."
25,"TEXT_GAIUSB308_00849_TODO_01","Report to Etgar."
26,"TEXT_GAIUSB308_00849_TODO_02","dummy"
27,"TEXT_GAIUSB308_00849_TODO_03","dummy"
28,"TEXT_GAIUSB308_00849_TODO_04","dummy"
29,"TEXT_GAIUSB308_00849_TODO_05","dummy"
30,"TEXT_GAIUSB308_00849_TODO_06","dummy"
31,"TEXT_GAIUSB308_00849_TODO_07","dummy"
32,"TEXT_GAIUSB308_00849_TODO_08","dummy"
33,"TEXT_GAIUSB308_00849_TODO_09","dummy"
34,"TEXT_GAIUSB308_00849_TODO_10","dummy"
35,"TEXT_GAIUSB308_00849_TODO_11","dummy"
36,"TEXT_GAIUSB308_00849_TODO_12","dummy"
37,"TEXT_GAIUSB308_00849_TODO_13","dummy"
38,"TEXT_GAIUSB308_00849_TODO_14","dummy"
39,"TEXT_GAIUSB308_00849_TODO_15","dummy"
40,"TEXT_GAIUSB308_00849_TODO_16","dummy"
41,"TEXT_GAIUSB308_00849_TODO_17","dummy"
42,"TEXT_GAIUSB308_00849_TODO_18","dummy"
43,"TEXT_GAIUSB308_00849_TODO_19","dummy"
44,"TEXT_GAIUSB308_00849_TODO_20","dummy"
45,"TEXT_GAIUSB308_00849_TODO_21","dummy"
46,"TEXT_GAIUSB308_00849_TODO_22","dummy"
47,"TEXT_GAIUSB308_00849_TODO_23","dummy"
48,"TEXT_GAIUSB308_00849_ETGAR_000_000","The vineyard wastes much water─washing sugar and chaff off the grapes, the spoilage and dregs from vats and barrels─and all of it goes into the river."
49,"TEXT_GAIUSB308_00849_ETGAR_000_001","The richness of the swill chokes the river and gigantoads feast on the scum. If raptors were horrible, these are thrice as bad. Slay them for us─for <Emphasis>me</Emphasis>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>."
50,"TEXT_GAIUSB308_00849_DUMMY_000_010","dummy"
51,"TEXT_GAIUSB308_00849_DUMMYTODO_000_010","dummy"
52,"TEXT_GAIUSB308_00849_ETGAR_000_020","Oh, Master Byrglaent will be so pleased. But...it grieves me that our wine has spoiled the river so. Perhaps we can─<Emphasis>I</Emphasis> can─construct some system to make our swill sweeter."
